sample_id	segment_id	type	river_name	sac	catchment_area	wl_code	grts_ranking	sample	x	y
33784706_3260	23	35	VOER	2	1	L208_820	33784706	0	251839.219867019	160779.820894635
34159154_3260	1511	35	STIEMER	2	1	L208_807	34159154	0	228381.939473803	184833.999953694
34418934_3260	39	35	DALEMANSLOOP	2	1	L208_620	34418934	0	197467.845127931	211500.247949985
34521298_3260	67	35	DOMMEL	2	1	L208_830	34521298	0	225896.063715763	200017.563619904
34958802_3260	1494	35	STIEMER	2	1	L208_807	34958802	0	230118.36513105	186868.125877414
35093622_3260	1216	35	SCHEPPELIJKE NETE	2	1	L208_609	35093622	0	209436.004383545	211627.818677736
35472598_3260	1660	35	BOSHOVENLOOP	2	1	L208_623	35472598	0	177349.153332786	213315.631022947
35537106_3260	82	35	DOMMEL	2	1	L208_830	35537106	0	225635.552039918	198585.968559356
35630638_3260	1436	35	LOEIJENS NEETJE	2	1	L208_618	35630638	0	200365.105882834	220225.174537094
36090102_3260	41	35	DALEMANSLOOP	2	1	L208_620	36090102	0	197626.436310157	211407.397671666
36229313_3260	1374	35	EDE	2	1	L208_218	36229313	0	87172.9614599721	207632.545339516
36263890_3260	646	35	GIELISBEEK	2	1	L208_824	36263890	0	227600.941141972	199285.681006428
36473417_3260	1380	35	EDE	2	1	L208_218	36473417	0	87571.1906955435	207339.856355891
36990418_3260	1499	35	STIEMER	2	1	L208_807	36990418	0	230554.262107293	187075.459291241
37085394_3260	61	35	DOMMEL	2	1	L208_830	37085394	0	226183.459299996	200533.7031
37338670_3260	1449	35	LOEIJENS NEETJE	2	1	L208_618	37338670	0	201872.907212741	220928.620456154
37569750_3260	1659	35	BOSHOVENLOOP	2	1	L208_623	37569750	0	177292.095322063	213233.576594064
37623762_3260	636	35	GIELISBEEK	2	1	L208_824	37623762	0	227887.883873555	198738.349941201
38157430_3260	1209	35	SCHEPPELIJKE NETE	2	1	L208_609	38157430	0	208806.97416962	211376.617730778
38304306_3260	1503	35	STIEMER	2	1	L208_807	38304306	0	227907.7359	184297.844999999
38599798_3260	1211	35	SCHEPPELIJKE NETE	2	1	L208_609	38599798	0	208986.972878692	211454.57483789
38658258_3260	65	35	DOMMEL	2	1	L208_830	38658258	0	225973.146117704	200202.250694157
38810642_3260	1227	35	WARMBEEK	2	1	L208_828	38810642	0	228769.248400003	205405.693500001
38935090_3260	1476	35	STIEMER	2	1	L208_807	38935090	0	228956.881699577	185738.630849199
39404758_3260	1656	35	BOSHOVENLOOP	2	1	L208_623	39404758	0	177166.469537861	212959.80795154
39530030_3260	662	35	KLEIN NEETJE	2	1	L208_618	39530030	0	200926.949900001	218938.969500002
39722258_3260	891	35	HOLVENLOOP	2	1	L208_830	39722258	0	220249.761616027	210663.62045466
39977170_3260	74	35	DOMMEL	2	1	L208_830	39977170	0	225723.192012025	199356.851962929
40318930_3260	650	35	GIELISBEEK	2	1	L208_824	40318930	0	227999.296899997	200474.361499999
40843218_3260	651	35	GIELISBEEK	2	1	L208_824	40843218	0	227924.2839	200413.143522501
41139294_3260	1882	35	GOUWBERGSE LOOP	2	1	L208_648	41139294	0	181404.040438515	241642.218663438
42089590_3260	1206	35	SCHEPPELIJKE NETE	2	1	L208_609	42089590	0	208782.837083614	211096.021275212
42293202_3260	644	35	GIELISBEEK	2	1	L208_824	42293202	0	227503.201561414	199439.812655657
42413074_3260	684	35	REPPELERBEEK	2	1	L208_824	42413074	0	232337.828503047	206337.980398269
42486345_3260	1381	35	EDE	2	1	L208_218	42486345	0	87620.0319127426	207254.573991006
42839598_3260	1437	35	LOEIJENS NEETJE	2	1	L208_618	42839598	0	200894.828900002	220538.991999999
43621622_3260	659	35	KLEIN NEETJE	2	1	L208_618	43621622	0	199706.167561298	218191.695932983
43654418_3260	888	35	HOLVENLOOP	2	1	L208_830	43654418	0	220509.866265609	210799.339140267
43670465_3260	597	35	MERLEBEEK	2	1	L208_221	43670465	0	74457.8032915271	203862.736599416
43789778_3260	1481	35	STIEMER	2	1	L208_807	43789778	0	229126.328421041	186161.207276998
43860178_3260	79	35	DOMMEL	2	1	L208_830	43860178	0	225612.496220734	198883.051779326
44029906_3260	648	35	GIELISBEEK	2	1	L208_824	44029906	0	227651.662948177	199100.849102425
44355777_3260	1377	35	EDE	2	1	L208_218	44355777	0	87371.5861462909	207466.004971258
44610002_3260	594	35	STIEMER	2	1	L208_807	44610002	0	231075.547087221	187525.508846854
44663682_3260	29	35	VOER	2	1	L208_820	44663682	0	252063.814983867	160280.606714812
45021202_3260	685	35	REPPELERBEEK	2	1	L208_824	45021202	0	232254.254157311	206289.59873795
45023442_3260	69	35	DOMMEL	2	1	L208_830	45023442	0	225791.056637495	199847.460517955
45186258_3260	88	35	DOMMEL	2	1	L208_830	45186258	0	225591.230366249	197989.792676166
45479890_3260	655	35	GIELISBEEK	2	1	L208_824	45479890	0	227628.670153603	200160.612678096
45624338_3260	681	35	REPPELERBEEK	2	1	L208_824	45624338	0	232605.18736241	206448.307944772
45712258_3260	28	35	VOER	2	1	L208_820	45712258	0	252027.021206402	160366.388317552
45801006_3260	1433	35	LOEIJENS NEETJE	2	1	L208_618	45801006	0	200096.460597852	220096.972624326
46591442_3260	1492	35	STIEMER	2	1	L208_807	46591442	0	229943.025073081	186800.717292475
46809298_3260	86	35	DOMMEL	2	1	L208_830	46809298	0	225594.299220725	198188.994655754
46816193_3260	596	35	MERLEBEEK	2	1	L208_221	46816193	0	74383.0138999969	203890.884399999
47005906_3260	77	35	DOMMEL	2	1	L208_830	47005906	0	225664.252637217	199070.561657991
47104210_3260	68	35	DOMMEL	2	1	L208_830	47104210	0	225843.334473693	199932.652608279
47398446_3260	1441	35	LOEIJENS NEETJE	2	1	L208_618	47398446	0	201201.342882284	220674.710313296
47994834_3260	641	35	GIELISBEEK	2	1	L208_824	47994834	0	227496.622210701	199669.957720791
48169170_3260	71	35	DOMMEL	2	1	L208_830	48169170	0	225739.965698446	199655.57163931
48288449_3260	1467	35	ZILTBEKE	2	1	L208_205	48288449	0	81172.1545375266	212895.024165087
48422446_3260	1430	35	LOEIJENS NEETJE	2	1	L208_618	48422446	0	199826.292215557	219975.779761224
48623809_3260	1350	35	EDE	2	1	L208_218	48623809	0	85711.4319000021	209177.206999999
48967214_3260	663	35	KLEIN NEETJE	2	1	L208_618	48967214	0	200927.650431461	219025.742578483
49168594_3260	83	35	DOMMEL	2	1	L208_830	49168594	0	225635.106295447	198486.361944168
49314354_3260	1508	35	STIEMER	2	1	L208_807	49314354	0	228258.833315856	184580.431043171
49380562_3260	87	35	DOMMEL	2	1	L208_830	49380562	0	225584.943938342	198089.505174754
49454326_3260	661	35	KLEIN NEETJE	2	1	L208_618	49454326	0	199411.54496186	217887.663142727
49468854_3260	595	35	VLOEDGRACHT	2	1	L208_819	49468854	0	206856.406900004	189284.796
49667090_3260	676	35	REPPELERBEEK	2	1	L208_824	49667090	0	233058.749899998	206569.057999998
49770034_3260	771	35	KAATSBEEK	2	1	L208_807	49770034	0	228211.146899998	179700.717
49890518_3260	1658	35	BOSHOVENLOOP	2	1	L208_623	49890518	0	177250.507590899	213141.724862867
50065601_3260	1355	35	EDE	2	1	L208_218	50065601	0	86139.9044970667	208933.227470353
50201474_3260	36	35	VOER	2	1	L208_820	50201474	0	252363.032142171	159854.937644732
50998738_3260	1491	35	STIEMER	2	1	L208_807	50998738	0	229886.034763031	186723.079154297
51129362_3260	677	35	REPPELERBEEK	2	1	L208_824	51129362	0	232972.902226944	206548.142600788
51142194_3260	773	35	KAATSBEEK	2	1	L208_807	51142194	0	228370.381838546	179576.219587436
51564737_3260	1365	35	EDE	2	1	L208_218	51564737	0	86574.8116184532	208139.217918454
51887662_3260	1451	35	LOEIJENS NEETJE	2	1	L208_618	51887662	0	202005.19750452	221217.218587557
51916242_3260	1478	35	STIEMER	2	1	L208_807	51916242	0	229015.564758421	185930.764213849
52023414_3260	666	35	ACHTERSTE NEET	2	1	L208_618	52023414	0	202406.733900003	213648.719999999
52178386_3260	1480	35	STIEMER	2	1	L208_807	52178386	0	229072.210226203	186080.178940114
52189138_3260	640	35	GIELISBEEK	2	1	L208_824	52189138	0	227506.364007141	199759.672204663
52337910_3260	660	35	KLEIN NEETJE	2	1	L208_618	52337910	0	199342.970899999	217812.960000001
52837494_3260	1207	35	SCHEPPELIJKE NETE	2	1	L208_609	52837494	0	208783.771035346	211194.222348119
52875457_3260	1369	35	EDE	2	1	L208_218	52875457	0	86835.7795659334	207846.917127208
52964370_3260	682	35	REPPELERBEEK	2	1	L208_824	52964370	0	232515.534273207	206412.415350383
53019742_3260	1888	35	GOUWBERGSE LOOP	2	1	L208_648	53019742	0	181933.121050023	241457.656781637
53181558_3260	1218	35	SCHEPPELIJKE NETE	2	1	L208_609	53181558	0	209576.46296408	211712.267583418
53293302_3260	40	35	DALEMANSLOOP	2	1	L208_620	53293302	0	197561.739062088	211484.18578324
53505490_3260	1500	35	STIEMER	2	1	L208_807	53505490	0	230617.41166958	187153.129106524
53560534_3260	1664	35	BOSHOVENLOOP	2	1	L208_623	53560534	0	177664.41300587	213278.434580606
53727350_3260	671	35	ACHTERSTE NEET	2	1	L208_618	53727350	0	202885.377308392	213785.802843462
53837010_3260	90	35	DOMMEL	2	1	L208_830	53837010	0	225638.321845977	197795.33452919
54012946_3260	680	35	REPPELERBEEK	2	1	L208_824	54012946	0	232698.465273203	206472.373636129
54132946_3260	72	35	DOMMEL	2	1	L208_830	54132946	0	225727.619225581	199556.274349881
54402322_3260	889	35	HOLVENLOOP	2	1	L208_830	54402322	0	220417.750168626	210760.588336726
54713902_3260	1429	35	LOEIJENS NEETJE	2	1	L208_618	54713902	0	199727.106177088	219975.017349321
55130674_3260	1512	35	STIEMER	2	1	L208_807	55130674	0	228473.105099096	184865.541493608
55262326_3260	1203	35	SCHEPPELIJKE NETE	2	1	L208_609	55262326	0	208721.560872754	210851.953356281
55323666_3260	678	35	REPPELERBEEK	2	1	L208_824	55323666	0	232888.459440371	206503.699070836
55422510_3260	1438	35	LOEIJENS NEETJE	2	1	L208_618	55422510	0	200962.607372858	220511.350977502
55439553_3260	1352	35	EDE	2	1	L208_218	55439553	0	85887.9769598599	209082.787708126
55924690_3260	643	35	GIELISBEEK	2	1	L208_824	55924690	0	227437.499034912	199501.291306978
56090158_3260	1428	35	LOEIJENS NEETJE	2	1	L208_618	56090158	0	199627.883900002	219975.463500001
56565010_3260	894	35	HOLVENLOOP	2	1	L208_830	56565010	0	220070.824592508	210468.209303161
57148062_3260	1125	35	KOEISCHOTSE LOOP	2	1	L208_623	57148062	0	178062.911399998	220831.455499999
57197442_3260	547	35	VOER	2	1	L208_820	57197442	0	252502.956900001	159620.300500002
57781806_3260	1440	35	LOEIJENS NEETJE	2	1	L208_618	57781806	0	201127.388669916	220617.822769915
57916510_3260	1883	35	GOUWBERGSE LOOP	2	1	L208_648	57916510	0	181454.96015959	241580.861704829
58015954_3260	80	35	DOMMEL	2	1	L208_830	58015954	0	225614.104436169	198783.801433978
58207698_3260	1479	35	STIEMER	2	1	L208_807	58207698	0	229094.021066713	185993.222579524
58343634_3260	85	35	DOMMEL	2	1	L208_830	58343634	0	225609.711111958	198287.828627711
58486226_3260	1501	35	STIEMER	2	1	L208_807	58486226	0	230701.891207827	187206.217332031
58851538_3260	76	35	DOMMEL	2	1	L208_830	58851538	0	225709.715099501	199159.713646792
59294594_3260	548	35	VOER	2	1	L208_820	59294594	0	252596.030189584	159566.197215016
59332562_3260	647	35	GIELISBEEK	2	1	L208_824	59332562	0	227625.789558547	199193.122798463
59638658_3260	35	35	VOER	2	1	L208_820	59638658	0	252277.868574732	159880.080257838
59649490_3260	1487	35	STIEMER	2	1	L208_807	59649490	0	229525.770720059	186585.644309174
59887734_3260	669	35	ACHTERSTE NEET	2	1	L208_618	59887734	0	202692.764073185	213731.130517141
59948126_3260	1878	35	GOUWBERGSE LOOP	2	1	L208_648	59948126	0	181304.907486937	242009.84659775
60620562_3260	1654	35	NA	2	1	L208_830	60620562	0	219840.228500001	210312.477499999
61069266_3260	635	35	GIELISBEEK	2	1	L208_824	61069266	0	227795.202451848	198791.642099857
62012534_3260	1205	35	SCHEPPELIJKE NETE	2	1	L208_609	62012534	0	208782.018913676	210997.838648442
62451905_3260	1360	35	EDE	2	1	L208_218	62451905	0	86476.879278771	208593.269359047
62656705_3260	1364	35	EDE	2	1	L208_218	62656705	0	86529.7843375668	208222.224282881
63046530_3260	30	35	VOER	2	1	L208_820	63046530	0	252071.784700272	160198.246239965
63238337_3260	1359	35	EDE	2	1	L208_218	63238337	0	86415.4138631994	208670.787888841
63781334_3260	1666	35	BOSHOVENLOOP	2	1	L208_623	63781334	0	177861.740044477	213277.68276988
63943698_3260	1230	35	WARMBEEK	2	1	L208_828	63943698	0	228610.223252734	205175.140433304
64046294_3260	1663	35	BOSHOVENLOOP	2	1	L208_623	64046294	0	177596.814349286	213346.521179775
64142430_3260	1879	35	GOUWBERGSE LOOP	2	1	L208_648	64142430	0	181348.212602144	241922.799346979
64302546_3260	1484	35	STIEMER	2	1	L208_807	64302546	0	229320.550847591	186366.415074502
64570582_3260	1657	35	BOSHOVENLOOP	2	1	L208_623	64570582	0	177202.430477775	213053.109309529
64630226_3260	1489	35	STIEMER	2	1	L208_807	64630226	0	229699.119221508	186686.842299292
64829910_3260	1667	35	BOSHOVENLOOP	2	1	L208_623	64829910	0	177922.901346182	213356.280523567
64876737_3260	1353	35	EDE	2	1	L208_218	64876737	0	85975.5352206252	209034.259326164
65260818_3260	885	35	HOLVENLOOP	2	1	L208_830	65260818	0	220768.080200002	210919.326099999
65420406_3260	1208	35	SCHEPPELIJKE NETE	2	1	L208_609	65420406	0	208786.015900001	211292.361355301
65567282_3260	1504	35	STIEMER	2	1	L208_807	65567282	0	228001.771389422	184321.236443664
66567726_3260	1452	35	LOEIJENS NEETJE	2	1	L208_618	66567726	0	202026.976680779	221305.281967381
66646209_3260	1361	35	EDE	2	1	L208_218	66646209	0	86537.1223648019	208513.320437802
66870834_3260	774	35	KAATSBEEK	2	1	L208_807	66870834	0	228440.770787634	179503.425767949
67065874_3260	380	35	SOERBEEK	2	1	L208_824	67065874	0	233485.6294	203367.2535
378102_3260	1309	35	LOEIJENS NEETJE	2	2	L111_1066	378102	1	196022.7355	215574.442400001
483446_3260	1172	35	SCHEPPELIJKE NETE	2	2	L107_705	483446	1	205843.068497751	210444.874159948
485342_3260	1143	35	ANTITANKKANAAL	2	2	L111_724	485342	1	153679.251262564	226383.314852083
952670_3260	1515	35	MUNTLOOP	2	2	L111_1049	952670	1	175351.358711811	236847.309629006
1006710_3260	1189	35	SCHEPPELIJKE NETE	2	2	L107_705	1006710	1	207415.373188661	210723.760814086
1370998_3260	1166	35	SCHEPPELIJKE NETE	2	2	L107_705	1370998	1	205330.587607055	210333.081269774
1497974_3260	565	35	SCHEPPELIJKE NETE	2	2	L107_705	1497974	1	203779.349975327	209650.202613742
1596534_3260	1198	35	SCHEPPELIJKE NETE	2	2	L107_705	1596534	1	208236.036103805	210749.235186143
1762550_3260	1320	35	LOEIJENS NEETJE	2	2	L111_1066	1762550	1	197019.228570031	218119.846209911
1781234_3260	294	35	KIKBEEK	2	2	VL11_203	1781234	1	244775.426799998	184397.437800001
2129938_3260	404	35	WARMBEEK	2	2	L107_858	2129938	1	229115.957654968	209081.373777303
2366582_3260	1182	35	SCHEPPELIJKE NETE	2	2	L107_705	2366582	1	206779.323708874	210692.480501973
2764274_3260	298	35	KIKBEEK	2	2	VL11_203	2764274	1	244385.666396948	184427.803273037
2774430_3260	735	35	GELSLOOPKE	2	2	L107_607	2774430	0	184772.815717613	233437.84
3041246_3260	1139	35	ANTITANKKANAAL	2	2	L111_724	3041246	0	153280.766647024	226346.54062976
3153014_3260	1179	35	SCHEPPELIJKE NETE	2	2	L107_705	3153014	0	206504.254217741	210593.649549059
3484534_3260	1727	35	MOLSE NETE	2	2	L107_706	3484534	0	205462.681307192	208735.777959219
3812850_3260	299	35	KIKBEEK	2	2	VL11_203	3812850	0	244295.556991167	184403.489157373
3930614_3260	1636	35	MOLSE NETE	2	2	VL11_128	3930614	0	198982.590787003	207071.829426217
3968558_3260	1307	35	WAMP	2	2	L107_722	3968558	0	198734.615467313	221940.648364849
4057526_3260	1774	35	ZWARTEBEEK	2	2	VL11_117	4057526	0	208033.277954714	191418.804168046
4217718_3260	717	35	MOLSE NETE	2	2	VL11_128	4217718	0	202396.028744504	208544.351025474
4254134_3260	1780	35	ZWARTEBEEK	2	2	VL11_117	4254134	0	208352.348983781	191833.492701144
4377874_3260	1081	35	HOLVENLOOP	2	2	L107_856	4377874	0	221366.487105217	211278.974272063
4640361_3260	1693	35	ZUIDELIJKE WATERGANG	2	2	L107_328	4640361	0	132520.3561	214080.708999999
4909150_3260	1792	35	MERKSKE	2	2	VL05_146	4909150	0	180151.831100002	235490.7621
4979190_3260	1638	35	MOLSE NETE	2	2	VL11_128	4979190	0	199115.396415693	207104.706276225
5461406_3260	749	35	MERKSKE	2	2	L107_607	5461406	0	183947.614389448	233793.957604069
5779730_3260	1060	35	HOLVENLOOP	2	2	L107_856	5779730	0	222733.761230933	212599.162071841
5958930_3260	1061	35	HOLVENLOOP	2	2	L107_856	5958930	0	222667.220398015	212524.01880826
6072286_3260	1677	35	ANTITANKKANAAL	2	2	L111_724	6072286	0	155025.272302219	226026.711215726
6249590_3260	1190	35	SCHEPPELIJKE NETE	2	2	L107_705	6249590	0	207515.824723306	210722.054385685
6498782_3260	1786	35	KLEINE AA OF WEERIJSBEEK	2	2	VL05_148	6498782	0	167977.7962	233560.682999998
6786606_3260	1303	35	WAMP	2	2	L107_722	6786606	0	198385.194179628	221751.959025907
7241746_3260	407	35	WARMBEEK	2	2	L107_858	7241746	0	229152.074760532	208846.425558748
7383006_3260	1678	35	ANTITANKKANAAL	2	2	L111_724	7383006	0	155107.982067354	225972.34734086
7482866_3260	295	35	KIKBEEK	2	2	VL11_203	7482866	0	244674.068146566	184401.053721077
7552118_3260	1200	35	SCHEPPELIJKE NETE	2	2	L107_705	7552118	0	208430.801632448	210789.262344168
7621110_3260	707	35	MOLSE NETE	2	2	VL11_128	7621110	0	201832.407288825	207883.625398916
8119542_3260	1319	35	LOEIJENS NEETJE	2	2	L111_1066	8119542	0	196954.062444592	218039.800593501
8344990_3260	752	35	MERKSKE	2	2	L107_607	8344990	0	184098.445752985	233805.347147019
9251702_3260	1731	35	MOLSE NETE	2	2	L107_706	9251702	0	205672.345625042	208738.631473331
9655710_3260	748	35	MERKSKE	2	2	L107_607	9655710	0	183868.983612518	233786.480894765
9686290_3260	1086	35	HOLVENLOOP	2	2	L107_856	9686290	0	220931.927117736	211034.009404679
9912253_3260	1135	35	ANTITANKKANAAL	2	2	L111_724	9912253	0	152894.586833707	226358.814895354
10021302_3260	1776	35	ZWARTEBEEK	2	2	VL11_117	10021302	0	208174.823873875	191544.364124605
10093982_3260	744	35	MERKSKE	2	2	L107_607	10093982	0	183623.117915819	233926.81189356
10174397_3260	1134	35	ANTITANKKANAAL	2	2	L111_724	10174397	0	152797.569948547	226391.769637517
10694870_3260	1426	35	KLEIN  WILBOEREBEEK	2	2	L107_629	10694870	0	171793.988480309	212927.302990467
10775414_3260	1165	35	SCHEPPELIJKE NETE	2	2	L107_705	10775414	0	205241.604869182	210306.147428356
11537682_3260	1070	35	HOLVENLOOP	2	2	L107_856	11537682	0	222226.77012277	211857.341166078
12224862_3260	1514	35	MUNTLOOP	2	2	L111_1049	12224862	0	175410.064400002	236917.800500002
12642742_3260	1779	35	ZWARTEBEEK	2	2	VL11_117	12642742	0	208358.021881533	191737.377480055
12782866_3260	1067	35	HOLVENLOOP	2	2	L107_856	12782866	0	222301.000199346	212141.865338243
12801438_3260	750	35	MERKSKE	2	2	L107_607	12801438	0	184015.640900001	233783.906366878
12907054_3260	1297	35	WAMP	2	2	L107_722	12907054	0	197822.698810825	221556.202403215
13320125_3260	1133	35	ANTITANKKANAAL	2	2	L111_724	13320125	0	152700.391935699	226423.54691069
13706486_3260	1311	35	LOEIJENS NEETJE	2	2	L111_1066	13706486	0	196732.039388983	217297.84513879
13970294_3260	1729	35	MOLSE NETE	2	2	L107_706	13970294	0	205542.812935652	208649.637035652
14436854_3260	712	35	MOLSE NETE	2	2	VL11_128	14436854	0	202032.933045483	208239.375541053
14546742_3260	1893	35	VARENDONKSE BEEK	2	2	L107_695	14546742	0	190264.035076002	195508.554943175
14703478_3260	716	35	MOLSE NETE	2	2	VL11_128	14703478	0	202314.26203863	208490.6110546
14961142_3260	708	35	MOLSE NETE	2	2	VL11_128	14961142	0	201852.991237545	207966.666143376
15312862_3260	1668	35	ANTITANKKANAAL	2	2	L111_724	15312862	0	154188.544399999	226302.379000001
15398710_3260	1892	35	VARENDONKSE BEEK	2	2	L107_695	15398710	0	190203.561617314	195593.5072385
15721718_3260	1317	35	LOEIJENS NEETJE	2	2	L111_1066	15721718	0	196824.461942722	217879.11729586
15960030_3260	1683	35	ANTITANKKANAAL	2	2	L111_724	15960030	0	155580.983382486	225839.205724367
16233718_3260	308	35	KLEIN NEETJE	2	2	L111_1066	16233718	0	196929.674352552	216508.986030591
16239094_3260	698	35	MOLSE NETE	2	2	VL11_128	16239094	0	200695.175306734	207394.68011784
16551470_3260	1308	35	WAMP	2	2	L107_722	16551470	0	198796.542898445	222018.375909277
16951262_3260	1672	35	ANTITANKKANAAL	2	2	L111_724	16951262	0	154573.813284417	226211.224098078
16986326_3260	1424	35	KLEIN  WILBOEREBEEK	2	2	L107_629	16986326	0	171793.036399998	212738.2535
16998518_3260	1176	35	SCHEPPELIJKE NETE	2	2	L107_705	16998518	0	206215.344664357	210530.934417198
17112182_3260	1186	35	SCHEPPELIJKE NETE	2	2	L107_705	17112182	0	207119.48248732	210741.089843629
17619830_3260	569	35	SCHEPPELIJKE NETE	2	2	L107_705	17619830	0	204091.147422142	209822.741489132
18068726_3260	305	35	LOEIJENS NEETJE	2	2	L111_1066	18068726	0	196621.719400004	216433.451499999
18162078_3260	1700	35	Mark	2	2	L107_610	18162078	0	184144.3072	229462.3891
18271506_3260	1080	35	HOLVENLOOP	2	2	L107_856	18271506	0	221462.257439553	211308.850476651
18362642_3260	1059	35	HOLVENLOOP	2	2	L107_856	18362642	0	222804.443717013	212670.411533631
18422902_3260	1184	35	SCHEPPELIJKE NETE	2	2	L107_705	18422902	0	206920.989381935	210771.332531093
18431933_3260	1128	35	ANTITANKKANAAL	2	2	L111_724	18431933	0	152204.785899997	226361.3715
18672502_3260	1169	35	SCHEPPELIJKE NETE	2	2	L107_705	18672502	0	205594.694951795	210346.414266815
19294174_3260	1142	35	ANTITANKKANAAL	2	2	L111_724	19294174	0	153577.190445196	226392.363641785
19515894_3260	703	35	MOLSE NETE	2	2	VL11_128	19515894	0	200973.15882409	207426.165210862
19611581_3260	1132	35	ANTITANKKANAAL	2	2	L111_724	19611581	0	152604.219634185	226389.353591832
19618934_3260	1194	35	SCHEPPELIJKE NETE	2	2	L107_705	19618934	0	207847.277758841	210716.537979613
20212598_3260	1164	35	SCHEPPELIJKE NETE	2	2	L107_705	20212598	0	205145.1294	210290.456500001
20771374_3260	1300	35	WAMP	2	2	L107_722	20771374	0	198112.318244839	221630.590668499
21555638_3260	1777	35	ZWARTEBEEK	2	2	VL11_117	21555638	0	208255.677303252	191596.614693835
21779870_3260	732	35	GELSLOOPKE	2	2	L107_607	21779870	0	184614.731230279	233593.616529288
21814134_3260	570	35	SCHEPPELIJKE NETE	2	2	L107_705	21814134	0	204140.013176859	209867.066313495
22055414_3260	693	35	MOLSE NETE	2	2	VL11_128	22055414	0	200349.456018728	207314.25497225
22098038_3260	1703	35	KANAAL VAN BOCHOLT NAAR HERENTALS	2	2	VL05_160	22098038	0	204321.252700001	213735.2095
22432246_3260	706	35	MOLSE NETE	2	2	VL11_128	22432246	0	201779.071400002	207805.933499999
22502262_3260	556	35	SCHEPPELIJKE NETE	2	2	L107_705	22502262	0	203154.945857807	209310.827209295
22706678_3260	687	35	MOLSE NETE	2	2	VL11_128	22706678	0	199945.487899996	207232.759500001
22785522_3260	300	35	KIKBEEK	2	2	VL11_203	22785522	0	244221.375656529	184334.960915666
22839314_3260	402	35	WARMBEEK	2	2	L107_858	22839314	0	229061.008859735	209278.803248658
22866806_3260	1170	35	SCHEPPELIJKE NETE	2	2	L107_705	22866806	0	205681.970323234	210373.545109915
23338102_3260	1183	35	SCHEPPELIJKE NETE	2	2	L107_705	23338102	0	206824.973938895	210756.714495927
23824350_3260	1680	35	ANTITANKKANAAL	2	2	L111_724	23824350	0	155291.736926326	225906.145215713
23898078_3260	1676	35	ANTITANKKANAAL	2	2	L111_724	23898078	0	154942.643138307	226081.196862563
23931766_3260	1732	35	MOLSE NETE	2	2	L107_706	23931766	0	205717.575731905	208783.569990941
24150034_3260	406	35	WARMBEEK	2	2	L107_858	24150034	0	229099.738256374	208934.281539236
24448274_3260	1072	35	HOLVENLOOP	2	2	L107_856	24448274	0	222114.074637464	211691.67356203
24781358_3260	1724	35	LOEIJENS NEETJE	2	2	L111_1066	24781358	0	197915.168700002	219062.581900001
25201142_3260	692	35	MOLSE NETE	2	2	VL11_128	25201142	0	200295.273542541	207256.013858765
25353078_3260	560	35	SCHEPPELIJKE NETE	2	2	L107_705	25353078	0	203353.709351876	209535.857786603
25397214_3260	1682	35	ANTITANKKANAAL	2	2	L111_724	25397214	0	155484.541227567	225861.458634922
25769929_3260	1790	35	OUDE KALE	2	2	VL05_25	25769929	0	95737.0111000016	196912.941399999
25807350_3260	699	35	MOLSE NETE	2	2	VL11_128	25807350	0	200758.689177552	207439.079933217
25899222_3260	1425	35	KLEIN  WILBOEREBEEK	2	2	L107_629	25899222	0	171788.873421198	212832.433632943
25921502_3260	1681	35	ANTITANKKANAAL	2	2	L111_724	25921502	0	155388.133911694	225883.857289538
25959542_3260	1181	35	SCHEPPELIJKE NETE	2	2	L107_705	25959542	0	206691.823597729	210652.209832406
26233334_3260	711	35	MOLSE NETE	2	2	VL11_128	26233334	0	201976.462506422	208163.99820417
26536822_3260	1167	35	SCHEPPELIJKE NETE	2	2	L107_705	26536822	0	205417.916466126	210327.097640724
27200786_3260	1063	35	HOLVENLOOP	2	2	L107_856	27200786	0	222582.545452099	212345.760011576
27298294_3260	691	35	MOLSE NETE	2	2	VL11_128	27298294	0	200239.672281156	207192.823124528
27475062_3260	1202	35	SCHEPPELIJKE NETE	2	2	L107_705	27475062	0	208625.634400003	210831.502999999
27705334_3260	1093	35	'DE AA'	2	2	VL11_120	27705334	0	186231.375851783	217553.635900505
27919774_3260	746	35	MERKSKE	2	2	L107_607	27919774	0	183771.829288101	233881.562503649
28007542_3260	1193	35	SCHEPPELIJKE NETE	2	2	L107_705	28007542	0	207793.143341256	210776.17027509
28161270_3260	302	35	LOEIJENS NEETJE	2	2	L111_1066	28161270	0	196511.119400002	216260.300500002
28473846_3260	688	35	MOLSE NETE	2	2	VL11_128	28473846	0	200001.339243137	207242.802243309
28542942_3260	1684	35	ANTITANKKANAAL	2	2	L111_724	28542942	0	155652.851834019	225778.612992191
28642578_3260	1071	35	HOLVENLOOP	2	2	L107_856	28642578	0	222167.791871251	211776.120752332
29345758_3260	1685	35	ANTITANKKANAAL	2	2	L111_724	29345758	0	155713.439343581	225700.34748367
29698934_3260	1726	35	MOLSE NETE	2	2	L107_706	29698934	0	205380.365286977	208746.609692021
30071670_3260	562	35	SCHEPPELIJKE NETE	2	2	L107_705	30071670	0	203547.367400282	209572.359938387
30078774_3260	1890	35	VARENDONKSE BEEK	2	2	L107_695	30078774	0	190192.492028029	195778.705715673
30444022_3260	694	35	MOLSE NETE	2	2	VL11_128	30444022	0	200413.551198851	207326.094026296
