segment_code	river_name	wl_code	grts_ranking	sac	catchment_area	x	y
old_1629	MOLSE NETE	VL11_128	65731062	intersecting or downstream	> 10 km²	198159.482786801	206947.391084235
old_163	MAAS	VL11_203	43215186	intersecting or downstream	> 10 km²	248750.944916871	191143.611118106
old_1630	MOLSE NETE	VL11_128	19593718	intersecting or downstream	> 10 km²	198245.595745192	206992.927510626
old_1631	MOLSE NETE	VL11_128	12253686	intersecting or downstream	> 10 km²	198321.063064162	207037.961701765
old_1632	MOLSE NETE	VL11_128	29555190	intersecting or downstream	> 10 km²	198344.793226835	207116.038542732
old_1633	MOLSE NETE	VL11_128	42203638	outside	> 10 km²	198759.946900003	207127.741500001
old_1634	MOLSE NETE	VL11_128	48495094	outside	> 10 km²	198846.42471819	207110.238832661
old_1635	MOLSE NETE	VL11_128	37485046	outside	> 10 km²	198933.508977518	207115.283723074
old_1636	MOLSE NETE	VL11_128	3930614	outside	> 10 km²	198982.590787003	207071.829426217
old_1637	MOLSE NETE	VL11_128	45873654	outside	> 10 km²	199039.361390546	207084.152230164
old_1638	MOLSE NETE	VL11_128	4979190	outside	> 10 km²	199115.396415693	207104.706276225
old_1639	MOLSE NETE	VL11_128	59505142	outside	> 10 km²	199143.642071049	207074.055498362
old_164	MAAS	VL11_203	19097938	intersecting or downstream	> 10 km²	248726.888650671	191047.293987746
old_1640	MARK	VL11_145	4275614	intersecting or downstream	> 10 km²	179455.587200001	231899.231899999
old_1641	MARK	VL11_145	32325022	intersecting or downstream	> 10 km²	179492.231310022	231847.973853119
old_1642	MARK	VL11_145	57752990	intersecting or downstream	> 10 km²	179458.687708289	231764.612182774
old_1643	MARK	VL11_145	5062046	intersecting or downstream	> 10 km²	179501.712147778	231712.486857281
old_1644	MARK	VL11_145	48840094	intersecting or downstream	> 10 km²	179522.279220965	231637.511919357
old_1645	MARK	VL11_145	65617310	intersecting or downstream	> 10 km²	179481.857245268	231588.515567913
old_1646	MARK	VL11_145	60112286	intersecting or downstream	> 10 km²	179413.131364321	231528.194018685
old_1647	MARK	VL11_145	17120670	intersecting or downstream	> 10 km²	179370.871554277	231451.067913257
old_165	MAAS	VL11_203	56846674	intersecting or downstream	> 10 km²	248683.108995469	190957.943481842
old_1650	MUNTLOOP	L111_1049	53000542	outside	> 10 km²	176016.798900001	237290.083999999
old_1651	MUNTLOOP	L111_1049	46446942	outside	> 10 km²	175925.773853118	237237.973024048
old_1652	MUNTLOOP	L111_1049	34912606	outside	> 10 km²	175890.837309902	237140.429915913
old_1653	MUNTLOOP	L111_1049	41990494	outside	> 10 km²	175829.416248615	237058.58956624
old_1654	NA	G	60620562	outside	NA	219840.228500001	210312.477499999
old_1655	BOSHOVENLOOP	L217_4741	18236630	outside	< 10 km²	177155.374799997	212859.625999998
old_1656	BOSHOVENLOOP	L217_4741	39404758	outside	< 10 km²	177166.469537861	212959.80795154
old_1657	BOSHOVENLOOP	L217_4741	64570582	outside	< 10 km²	177202.430477775	213053.109309529
old_1658	BOSHOVENLOOP	L217_4741	49890518	outside	< 10 km²	177250.507590899	213141.724862867
old_1659	BOSHOVENLOOP	L217_4741	37569750	outside	< 10 km²	177292.095322063	213233.576594064
old_166	MAAS	VL11_203	58468690	intersecting or downstream	> 10 km²	248627.568497411	190874.868656305
old_1660	BOSHOVENLOOP	L217_4741	35472598	outside	< 10 km²	177349.153332786	213315.631022947
old_1661	BOSHOVENLOOP	L217_4741	8471766	outside	< 10 km²	177428.165992277	213375.969980457
old_1662	BOSHOVENLOOP	L217_4741	12666070	outside	< 10 km²	177522.455160342	213408.677297718
old_1663	BOSHOVENLOOP	L217_4741	64046294	outside	< 10 km²	177596.814349286	213346.521179775
old_1664	BOSHOVENLOOP	L217_4741	53560534	outside	< 10 km²	177664.41300587	213278.434580606
old_1665	BOSHOVENLOOP	L217_4741	12401110	outside	< 10 km²	177762.773413239	213262.458372342
old_1666	BOSHOVENLOOP	L217_4741	63781334	outside	< 10 km²	177861.740044477	213277.68276988
old_1667	BOSHOVENLOOP	L217_4741	64829910	outside	< 10 km²	177922.901346182	213356.280523567
old_1668	ANTITANKKANAAL	L111_724	15312862	outside	> 10 km²	154188.544399999	226302.379000001
old_1669	ANTITANKKANAAL	L111_724	56207326	outside	> 10 km²	154284.863123384	226279.596557977
old_167	MAAS	VL11_203	20457810	intersecting or downstream	> 10 km²	248569.848533942	190793.264106141
old_1670	ANTITANKKANAAL	L111_724	37136350	outside	> 10 km²	154381.181846769	226256.814115954
old_1671	ANTITANKKANAAL	L111_724	53651422	outside	> 10 km²	154477.500570154	226234.03167393
old_1672	ANTITANKKANAAL	L111_724	16951262	outside	> 10 km²	154573.813284417	226211.224098078
old_1673	ANTITANKKANAAL	L111_724	42510302	outside	> 10 km²	154670.020774447	226187.976409998
old_1674	ANTITANKKANAAL	L111_724	45656030	outside	> 10 km²	154766.228264478	226164.728721917
old_1675	ANTITANKKANAAL	L111_724	32024542	outside	> 10 km²	154860.284971811	226136.091931108
old_1676	ANTITANKKANAAL	L111_724	23898078	outside	> 10 km²	154942.643138307	226081.196862563
old_1677	ANTITANKKANAAL	L111_724	6072286	outside	> 10 km²	155025.272302219	226026.711215726
old_1678	ANTITANKKANAAL	L111_724	7383006	outside	> 10 km²	155107.982067354	225972.34734086
old_1679	ANTITANKKANAAL	L111_724	50038750	outside	> 10 km²	155195.18714626	225927.894148377
old_168	MAAS	VL11_203	58206546	intersecting or downstream	> 10 km²	248512.936928845	190711.102708463
old_1680	ANTITANKKANAAL	L111_724	23824350	outside	> 10 km²	155291.736926326	225906.145215713
old_1681	ANTITANKKANAAL	L111_724	25921502	outside	> 10 km²	155388.133911694	225883.857289538
old_1682	ANTITANKKANAAL	L111_724	25397214	outside	> 10 km²	155484.541227567	225861.458634922
old_1683	ANTITANKKANAAL	L111_724	15960030	outside	> 10 km²	155580.983382486	225839.205724367
old_1684	ANTITANKKANAAL	L111_724	28542942	outside	> 10 km²	155652.851834019	225778.612992191
old_1685	ANTITANKKANAAL	L111_724	29345758	outside	> 10 km²	155713.439343581	225700.34748367
old_1686	ANTITANKKANAAL	L111_724	34588638	outside	> 10 km²	155774.026853143	225622.081975148
old_1687	ANTITANKKANAAL	L111_724	40880094	outside	> 10 km²	155834.614362704	225543.816466626
old_1688	ANTITANKKANAAL	L111_724	39307230	outside	> 10 km²	155894.352134019	225464.902198434
old_1689	ANTITANKKANAAL	L111_724	36947934	outside	> 10 km²	155966.751127684	225404.723209296
old_169	MAAS	VL11_203	32778578	intersecting or downstream	> 10 km²	248457.923572108	190627.655045503
old_1690	NA	G	1150886	intersecting or downstream	NA	186150.672700003	180314.791999999
old_1691	NA	G	23433126	intersecting or downstream	NA	186123.921800002	180218.885499999
old_1692	ANTITANKKANAAL	L111_1114	7550870	intersecting or downstream	> 10 km²	167003.1074	213204.267000001
old_1697	HERSELTSELOOP	L111_1062	53066070	intersecting or downstream	> 10 km²	184431.9639	189902.768399999
old_1699	WOLFPUTBEEK	L111_1033	22829113	intersecting or downstream	> 10 km²	127857.056000002	167681.1831
old_17	VOER	L107_891	64785842	intersecting or downstream	> 10 km²	247641.145590585	161998.155857102
old_170	MAAS	VL11_203	10758482	intersecting or downstream	> 10 km²	248405.481947013	190542.59247328
old_1700	Mark	L107_610	18162078	outside	> 10 km²	184144.3072	229462.3891
old_171	MAAS	VL11_203	35924306	intersecting or downstream	> 10 km²	248353.922724918	190456.987950777
old_1713	KLEINE NETE	VL11_127	56121334	intersecting or downstream	> 10 km²	190874.045100003	211818.1019
old_1714	KLEINE NETE	VL11_127	11483126	intersecting or downstream	> 10 km²	193033.566399999	213823.0779
old_172	MAAS	VL11_203	29616466	intersecting or downstream	> 10 km²	248301.703607474	190371.787559831
old_1724	LOEIJENS NEETJE	L111_1066	24781358	outside	> 10 km²	197915.168700002	219062.581900001
old_173	MAAS	VL11_203	3402066	intersecting or downstream	> 10 km²	248250.006768085	190286.274527205
old_174	MAAS	VL11_203	18082130	intersecting or downstream	> 10 km²	248200.199320899	190199.831997234
old_175	MAAS	VL11_203	65792338	intersecting or downstream	> 10 km²	248160.981592048	190108.040803237
old_176	MAAS	VL11_203	14412114	intersecting or downstream	> 10 km²	248132.75713149	190012.320094805
old_1769	ASBEEK	L111_1065	31856502	intersecting or downstream	> 10 km²	207527.782334837	203947.178216336
old_177	MAAS	VL11_203	9146706	intersecting or downstream	> 10 km²	248110.420278423	189914.893395255
old_1770	ASBEEK	L111_1065	61216630	intersecting or downstream	> 10 km²	207615.024773034	203961.24112334
old_178	MAAS	VL11_203	63672658	intersecting or downstream	> 10 km²	248090.390188477	189817.017798751
old_1784	IJSE	VL11_83	47627526	intersecting or downstream	> 10 km²	166010.644900002	164573.8651
old_179	MAAS	VL11_203	37458258	intersecting or downstream	> 10 km²	248079.257000202	189717.972077838
old_1794	MAAS	VL11_203	64341234	intersecting or downstream	> 10 km²	242253.453000002	175272.969000001
old_1795	MAAS	VL11_203	50971890	intersecting or downstream	> 10 km²	242231.903862815	175369.967969191
old_1796	MAAS	VL11_203	30000370	intersecting or downstream	> 10 km²	242227.625344673	175469.007967334
old_1797	MAAS	VL11_203	48465138	intersecting or downstream	> 10 km²	242230.114305144	175568.545471082
old_1798	MAAS	VL11_203	59167986	intersecting or downstream	> 10 km²	242245.462389519	175666.450279476
old_1799	MAAS	VL11_203	48682226	intersecting or downstream	> 10 km²	242272.316654493	175762.274697821
old_18	VOER	L107_891	44862898	intersecting or downstream	> 10 km²	247736.336846686	161969.667986059
old_180	MAAS	VL11_203	37982546	intersecting or downstream	> 10 km²	248081.320526202	189618.067024408
old_1800	MAAS	VL11_203	4117746	intersecting or downstream	> 10 km²	242301.767222695	175857.387758991
old_1801	MAAS	VL11_203	17749234	intersecting or downstream	> 10 km²	242335.747584151	175950.927517393
old_1802	MAAS	VL11_203	7263474	intersecting or downstream	> 10 km²	242376.808445619	176041.557126825
old_1803	MAAS	VL11_203	47305970	intersecting or downstream	> 10 km²	242428.832504828	176126.101518364
old_1804	MAAS	VL11_203	23713010	intersecting or downstream	> 10 km²	242488.175476266	176206.017348703
old_1805	MAAS	VL11_203	17421554	intersecting or downstream	> 10 km²	242554.486744337	176280.066573545
old_1806	MAAS	VL11_203	57005298	intersecting or downstream	> 10 km²	242625.125252497	176350.233066018
old_1807	MAAS	VL11_203	31839474	intersecting or downstream	> 10 km²	242696.294473477	176419.86676161
old_1808	MAAS	VL11_203	53531890	intersecting or downstream	> 10 km²	242771.575129647	176484.856183718
old_1809	MAAS	VL11_203	24171762	intersecting or downstream	> 10 km²	242851.485299028	176544.199856449
old_181	MAAS	VL11_203	41128274	intersecting or downstream	> 10 km²	248089.102063421	189518.422973846
old_1810	MAAS	VL11_203	3757298	intersecting or downstream	> 10 km²	242930.589045959	176604.61814166
old_1811	MAAS	VL11_203	1135858	intersecting or downstream	> 10 km²	243005.007791754	176670.635055347
old_1812	MAAS	VL11_203	46224626	intersecting or downstream	> 10 km²	243075.647614338	176740.776506178
old_1813	MAAS	VL11_203	32593138	intersecting or downstream	> 10 km²	243137.947019219	176818.021510742
old_1814	MAAS	VL11_203	52253938	intersecting or downstream	> 10 km²	243191.818141246	176901.693068746
old_1815	MAAS	VL11_203	2853618	intersecting or downstream	> 10 km²	243237.79261925	176989.833676406
old_1816	MAAS	VL11_203	65768178	intersecting or downstream	> 10 km²	243276.58884788	177081.498469681
old_1817	MAAS	VL11_203	15043314	intersecting or downstream	> 10 km²	243313.225577743	177174.081727355
old_1818	MAAS	VL11_203	59083506	intersecting or downstream	> 10 km²	243342.712830272	177268.905359022
old_1819	MAAS	VL11_203	26577650	intersecting or downstream	> 10 km²	243362.084076086	177366.511578536
old_182	MAAS	VL11_203	66359634	intersecting or downstream	> 10 km²	248100.471403007	189419.166301341
old_1820	MAAS	VL11_203	44141298	intersecting or downstream	> 10 km²	243378.536669955	177464.71063309
old_1821	MAAS	VL11_203	63015666	intersecting or downstream	> 10 km²	243393.804731562	177563.088513079
old_1822	MAAS	VL11_203	19134962	intersecting or downstream	> 10 km²	243403.74271571	177662.081003043
old_1823	MAAS	VL11_203	60029426	intersecting or downstream	> 10 km²	243406.128897554	177761.546122218
old_1824	MAAS	VL11_203	1309170	intersecting or downstream	> 10 km²	243401.527752693	177860.963388884
old_1825	MAAS	VL11_203	17299954	intersecting or downstream	> 10 km²	243392.728317348	177960.138411923
old_1826	MAAS	VL11_203	65534450	intersecting or downstream	> 10 km²	243382.673793795	178059.197644186
old_1827	MAAS	VL11_203	52951538	intersecting or downstream	> 10 km²	243372.2762115	178158.221882932
old_1828	MAAS	VL11_203	49871346	intersecting or downstream	> 10 km²	243372.745287146	178256.881172969
old_1829	MAAS	VL11_203	25754098	intersecting or downstream	> 10 km²	243396.807554474	178353.079809382
old_183	MAAS	VL11_203	7639378	intersecting or downstream	> 10 km²	248114.413506233	189320.233011855
old_1830	MAAS	VL11_203	50395634	intersecting or downstream	> 10 km²	243437.762138632	178443.426641548
old_1831	MAAS	VL11_203	49609202	intersecting or downstream	> 10 km²	243491.295458142	178527.215672444
old_1832	MAAS	VL11_203	57997810	intersecting or downstream	> 10 km²	243559.598053655	178598.399482033
old_1833	MAAS	VL11_203	65337842	intersecting or downstream	> 10 km²	243643.096277709	178651.746543907
old_1834	MAAS	VL11_203	35699186	intersecting or downstream	> 10 km²	243734.139278977	178691.901044658
old_1835	MAAS	VL11_203	14727666	intersecting or downstream	> 10 km²	243827.109733354	178727.537187508
old_1836	MAAS	VL11_203	15776242	intersecting or downstream	> 10 km²	243922.897227576	178753.123670679
old_1837	MAAS	VL11_203	25475570	intersecting or downstream	> 10 km²	244020.960670643	178770.371009912
old_1838	MAAS	VL11_203	31767026	intersecting or downstream	> 10 km²	244119.478733017	178773.558765602
old_1839	MAAS	VL11_203	27572722	intersecting or downstream	> 10 km²	244217.036842903	178754.839298634
old_184	MAAS	VL11_203	9736530	intersecting or downstream	> 10 km²	248124.968894982	189220.837490709
old_1840	MAAS	VL11_203	53115378	intersecting or downstream	> 10 km²	244308.759711928	178717.746119048
old_1841	MAAS	VL11_203	18512370	intersecting or downstream	> 10 km²	244387.768733626	178658.836470348
old_1842	MAAS	VL11_203	57162226	intersecting or downstream	> 10 km²	244458.091745921	178588.378421645
old_1843	MAAS	VL11_203	63191538	intersecting or downstream	> 10 km²	244533.571328906	178524.215779986
old_1844	MAAS	VL11_203	21248498	intersecting or downstream	> 10 km²	244618.056510975	178471.902265302
old_1845	MAAS	VL11_203	24394226	intersecting or downstream	> 10 km²	244709.241352007	178433.289905426
old_1846	MAAS	VL11_203	66009586	intersecting or downstream	> 10 km²	244806.383724572	178411.824756292
old_1847	MAAS	VL11_203	34028018	intersecting or downstream	> 10 km²	244904.442372564	178394.550175817
old_1848	MAAS	VL11_203	59718130	intersecting or downstream	> 10 km²	244998.636998759	178407.05927635
old_1849	MAAS	VL11_203	41105906	intersecting or downstream	> 10 km²	245088.851892099	178449.189798464
old_185	MAAS	VL11_203	37523794	intersecting or downstream	> 10 km²	248135.981127426	189121.492028962
old_1850	MAAS	VL11_203	63126002	intersecting or downstream	> 10 km²	245167.76860006	178506.789503144
old_1851	MAAS	VL11_203	47397362	intersecting or downstream	> 10 km²	245231.187774345	178583.400591805
old_1852	MAAS	VL11_203	3197426	intersecting or downstream	> 10 km²	245288.116615622	178665.023433311
old_1853	MAAS	VL11_203	40946162	intersecting or downstream	> 10 km²	245342.361312357	178748.518022167
old_1854	MAAS	VL11_203	58771954	intersecting or downstream	> 10 km²	245390.940612396	178835.278716372
old_1855	MAAS	VL11_203	57985522	intersecting or downstream	> 10 km²	245431.901956332	178925.9609352
old_1856	MAAS	VL11_203	20236786	intersecting or downstream	> 10 km²	245461.07173522	179020.771643284
old_1857	MAAS	VL11_203	44354034	intersecting or downstream	> 10 km²	245482.881302243	179117.922311644
old_1858	MAAS	VL11_203	54905330	intersecting or downstream	> 10 km²	245491.932650901	179216.358454855
old_1859	MAAS	VL11_203	2476530	intersecting or downstream	> 10 km²	245486.060120318	179315.686698851
old_186	MAAS	VL11_203	45912402	intersecting or downstream	> 10 km²	248148.118569501	189022.282741445
old_1860	MAAS	VL11_203	61196786	intersecting or downstream	> 10 km²	245475.115390622	179414.641147019
old_1861	MAAS	VL11_203	53594610	intersecting or downstream	> 10 km²	245461.195478613	179513.221265364
old_1862	MAAS	VL11_203	18991602	intersecting or downstream	> 10 km²	245446.140195147	179611.645050428
old_1863	MAAS	VL11_203	53160434	intersecting or downstream	> 10 km²	245441.744574446	179710.72324055
old_1864	MAAS	VL11_203	34286066	intersecting or downstream	> 10 km²	245448.588520221	179809.999926275
old_1865	MAAS	VL11_203	55257586	intersecting or downstream	> 10 km²	245462.121842424	179908.58194671
old_1866	MAAS	VL11_203	13838834	intersecting or downstream	> 10 km²	245484.411921361	180005.505460938
old_1867	MAAS	VL11_203	52636146	intersecting or downstream	> 10 km²	245510.609936382	180101.565721117
old_1868	MAAS	VL11_203	32057842	intersecting or downstream	> 10 km²	245540.683358499	180196.406045386
old_1869	MAAS	VL11_203	40446450	intersecting or downstream	> 10 km²	245577.820316808	180288.713387419
old_187	MAAS	VL11_203	48009554	intersecting or downstream	> 10 km²	248159.118622037	188923.03222307
old_1870	MAAS	VL11_203	18426354	intersecting or downstream	> 10 km²	245622.320833487	180377.674411162
old_1871	MAAS	VL11_203	59845106	intersecting or downstream	> 10 km²	245672.34644969	180463.743258315
