"";"polygon_id";"point_code_vervang";"grts_ranking";"rank_rel_polygon";"rank_rel_buffer";"x_coord";"y_coord"
"3302";"420658_v2020";"91122_1";31630322;6;6;238109,591973471;184750,113583292
"3303";"420658_v2020";"91122_1";32826354;7;7;238077,591973471;184782,113583292
"3304";"420658_v2020";"91122_1";41214960;8;8;238077,591973471;184718,113583292
"3305";"420658_v2020";"91122_1";49603568;9;9;238077,591973471;184750,113583292
"3306";"420658_v2020";"91122_1";65184752;10;10;238109,591973471;184782,113583292
"3307";"420658_v2020";"91122_1";66380784;11;11;238045,591973471;184750,113583292
"3308";"420844_v2020";"1276854_1";4160438;1;1;213309,591973471;196302,113583292
"3309";"420844_v2020";"1276854_1";8354742;2;2;213341,591973471;196270,113583292
"3310";"420866_v2020";"1653686_1";41499576;1;1;213597,591973471;196686,113583292
"3311";"421215_v2020";"62390_1";3208118;1;1;217949,591973471;198478,113583292
"3312";"421215_v2020";"62390_1";6878134;2;NA;217853,591973471;198382,113583292
"3313";"421215_v2020";"62390_1";11072438;3;NA;217789,591973471;198382,113583292
"3314";"421215_v2020";"62390_1";15791030;4;2;217917,591973471;198446,113583292
"3315";"421215_v2020";"62390_1";16839606;5;3;217949,591973471;198510,113583292
"3316";"421215_v2020";"62390_1";23655350;6;NA;217853,591973471;198414,113583292
"3317";"421215_v2020";"62390_1";40432568;7;NA;217821,591973471;198382,113583292
"3318";"421215_v2020";"62390_1";44626872;8;NA;217757,591973471;198382,113583292
"3319";"421215_v2020";"62390_1";45151160;9;4;217885,591973471;198414,113583292
"3320";"421215_v2020";"62390_1";49345464;10;5;217885,591973471;198446,113583292
"3321";"421215_v2020";"62390_1";57209784;11;NA;217821,591973471;198414,113583292
"3322";"421215_v2020";"62390_1";61404088;12;NA;217789,591973471;198414,113583292
"3323";"421215_v2020";"62390_1";65598392;13;NA;217853,591973471;198446,113583292
"3324";"421215_v2020";"62390_1";66122680;14;6;217917,591973471;198478,113583292
"3325";"421225_v2020";"243922_1";2341074;1;1;219261,591973471;198414,113583292
"3326";"421225_v2020";"243922_1";8632530;2;2;219293,591973471;198382,113583292
"3327";"421225_v2020";"243922_1";17021138;3;3;219325,591973471;198446,113583292
"3328";"421225_v2020";"243922_1";20166866;4;4;219325,591973471;198510,113583292
"3329";"421225_v2020";"243922_1";25409746;5;5;219325,591973471;198414,113583292
"3330";"421225_v2020";"243922_1";31701202;6;6;219229,591973471;198446,113583292
"3331";"421225_v2020";"243922_1";32749778;7;7;219357,591973471;198510,113583292
"3332";"421225_v2020";"243922_1";33798352;8;8;219293,591973471;198478,113583292
"3333";"421225_v2020";"243922_1";35895504;9;9;219229,591973471;198414,113583292
"3334";"421225_v2020";"243922_1";42186960;10;10;219325,591973471;198382,113583292
"3335";"421225_v2020";"243922_1";48478416;11;11;219261,591973471;198446,113583292
"3336";"421225_v2020";"243922_1";50575568;12;12;219325,591973471;198478,113583292
"3337";"421225_v2020";"243922_1";58964176;13;13;219293,591973471;198414,113583292
"3338";"421225_v2020";"243922_1";65255632;14;14;219261,591973471;198478,113583292
"3339";"421257_v2020";"260306_1";13760722;1;1;220189,591973471;198350,113583292
"3340";"421257_v2020";"260306_1";17037522;2;2;220157,591973471;198350,113583292
"3341";"421257_v2020";"260306_1";21231826;3;3;220125,591973471;198286,113583292
"3342";"421257_v2020";"260306_1";33814736;4;4;220157,591973471;198318,113583292
"3343";"421257_v2020";"260306_1";34732240;5;5;220221,591973471;198286,113583292
"3344";"421257_v2020";"260306_1";38009040;6;6;220157,591973471;198286,113583292
"3345";"421257_v2020";"260306_1";47315152;7;7;220221,591973471;198318,113583292
"3346";"421257_v2020";"260306_1";51509456;8;8;220189,591973471;198286,113583292
"3347";"421257_v2020";"260306_1";64092368;9;9;220189,591973471;198318,113583292
"3348";"421301_v2020";"1365202_1";4908242;1;NA;220701,591973471;197166,113583292
"3349";"421301_v2020";"1365202_1";23123154;2;1;220637,591973471;197294,113583292
"3350";"421301_v2020";"1365202_1";39900368;3;2;220637,591973471;197326,113583292
"3351";"421301_v2020";"1365202_1";60085456;4;3;220605,591973471;197422,113583292
"3352";"421317_v2020";"54482_1";5723346;1;1;220509,591973471;197038,113583292
"3353";"421317_v2020";"54482_1";9917650;2;2;220477,591973471;197070,113583292
"3354";"421317_v2020";"54482_1";16831698;3;3;220477,591973471;197102,113583292
"3355";"421317_v2020";"54482_1";22500562;4;4;220509,591973471;197070,113583292
"3356";"421317_v2020";"54482_1";26694866;5;5;220477,591973471;197038,113583292
"3357";"421317_v2020";"54482_1";33346770;6;6;220381,591973471;197102,113583292
"3358";"421317_v2020";"54482_1";33608912;7;7;220445,591973471;197102,113583292
"3359";"421317_v2020";"54482_1";39277776;8;8;220541,591973471;197070,113583292
"3360";"421317_v2020";"54482_1";50123984;9;9;220413,591973471;197134,113583292
"3361";"421317_v2020";"54482_1";50386128;10;10;220477,591973471;197134,113583292
"3362";"421317_v2020";"54482_1";66901200;11;11;220413,591973471;197102,113583292
"3363";"421365_v2020";"136402_1";8525010;1;1;219325,591973471;197710,113583292
"3364";"421365_v2020";"136402_1";10360018;2;2;219421,591973471;197742,113583292
"3365";"421365_v2020";"136402_1";12457170;3;3;219421,591973471;197710,113583292
"3366";"421365_v2020";"136402_1";12719314;4;4;219389,591973471;197710,113583292
"3367";"421365_v2020";"136402_1";16913618;5;5;219389,591973471;197614,113583292
"3368";"421365_v2020";"136402_1";27399378;6;6;219325,591973471;197742,113583292
"3369";"421365_v2020";"136402_1";29234386;7;7;219421,591973471;197678,113583292
"3370";"421365_v2020";"136402_1";29496530;8;8;219357,591973471;197678,113583292
"3371";"421365_v2020";"136402_1";31593682;9;9;219357,591973471;197742,113583292
"3372";"421365_v2020";"136402_1";33690832;10;10;219357,591973471;197646,113583292
"3373";"421365_v2020";"136402_1";46273744;11;11;219389,591973471;197678,113583292
"3374";"421365_v2020";"136402_1";60691664;12;12;219453,591973471;197742,113583292
"3375";"421365_v2020";"136402_1";63050960;13;13;219357,591973471;197710,113583292
"3376";"421372_v2020";"20406_1";1610962;1;1;218717,591973471;196846,113583292
"3377";"421372_v2020";"20406_1";1873106;2;2;218717,591973471;196718,113583292
"3378";"421372_v2020";"20406_1";6067410;3;3;218653,591973471;196814,113583292
"3379";"421372_v2020";"20406_1";11554742;4;4;218525,591973471;196654,113583292
"3380";"421372_v2020";"20406_1";12603318;5;5;218557,591973471;196718,113583292
"3381";"421372_v2020";"20406_1";14456018;6;6;218653,591973471;196718,113583292
"3382";"421372_v2020";"20406_1";16797622;7;7;218621,591973471;196718,113583292
"3383";"421372_v2020";"20406_1";18650322;8;8;218717,591973471;196750,113583292
"3384";"421372_v2020";"20406_1";22844626;9;9;218685,591973471;196782,113583292
"3385";"421372_v2020";"20406_1";23893202;10;10;218717,591973471;196654,113583292
"3386";"421372_v2020";"20406_1";24137654;11;11;218621,591973471;196686,113583292
"3387";"421372_v2020";"20406_1";27038930;12;12;218717,591973471;196814,113583292
"3388";"421372_v2020";"20406_1";28087506;13;13;218685,591973471;196686,113583292
"3389";"421372_v2020";"20406_1";28331958;14;14;218557,591973471;196686,113583292
"3390";"421372_v2020";"20406_1";39359696;15;15;218685,591973471;196846,113583292
"3391";"421372_v2020";"20406_1";39621840;16;16;218685,591973471;196814,113583292
"3392";"421372_v2020";"20406_1";40670416;17;17;218717,591973471;196686,113583292
"3393";"421372_v2020";"20406_1";40914872;18;18;218589,591973471;196654,113583292
"3394";"421372_v2020";"20406_1";41963448;19;19;218621,591973471;196782,113583292
"3395";"421372_v2020";"20406_1";43816144;20;20;218717,591973471;196782,113583292
"3396";"421372_v2020";"20406_1";44864720;21;21;218653,591973471;196654,113583292
"3397";"421372_v2020";"20406_1";45109176;22;22;218557,591973471;196654,113583292
"3398";"421372_v2020";"20406_1";48010448;23;23;218685,591973471;196750,113583292
"3399";"421372_v2020";"20406_1";50352056;24;24;218589,591973471;196718,113583292
"3400";"421372_v2020";"20406_1";56399056;25;25;218653,591973471;196782,113583292
"3401";"421372_v2020";"20406_1";57692088;26;26;218589,591973471;196686,113583292
"3402";"421372_v2020";"20406_1";58740664;27;27;218621,591973471;196814,113583292
"3403";"421372_v2020";"20406_1";61641936;28;28;218685,591973471;196654,113583292
"3404";"421372_v2020";"20406_1";61886392;29;29;218525,591973471;196686,113583292
"3405";"421374_v2020";"282550_1";4476854;1;1;218269,591973471;196782,113583292
"3406";"421374_v2020";"282550_1";5525430;2;2;218237,591973471;196750,113583292
"3407";"421374_v2020";"282550_1";8671158;3;3;218333,591973471;196782,113583292
"3408";"421374_v2020";"282550_1";12865462;4;4;218333,591973471;196718,113583292
"3409";"421374_v2020";"282550_1";17059766;5;5;218301,591973471;196750,113583292
"3410";"421374_v2020";"282550_1";18108342;6;6;218237,591973471;196782,113583292
"3411";"421374_v2020";"282550_1";21254070;7;7;218301,591973471;196814,113583292
"3412";"421374_v2020";"282550_1";28594102;8;8;218237,591973471;196686,113583292
"3413";"421374_v2020";"282550_1";33836984;9;9;218269,591973471;196750,113583292
"3414";"421374_v2020";"282550_1";38031288;10;10;218269,591973471;196814,113583292
"3415";"421374_v2020";"282550_1";50614200;11;11;218301,591973471;196718,113583292
"3416";"421374_v2020";"282550_1";51662776;12;12;218237,591973471;196814,113583292
"3417";"421374_v2020";"282550_1";54808504;13;13;218301,591973471;196782,113583292
"3418";"421374_v2020";"282550_1";55857080;14;14;218237,591973471;196718,113583292
"3419";"421374_v2020";"282550_1";63197112;15;15;218333,591973471;196750,113583292
"3420";"421584_v2014";"31797_1";23100468;1;1;76189,591973471;219182,113583292
"3421";"421584_v2014";"31797_1";28343348;2;2;76157,591973471;219150,113583292
"3422";"421584_v2014";"31797_1";29391924;3;3;76285,591973471;219310,113583292
"3423";"421584_v2014";"31797_1";58539060;4;4;76317,591973471;219342,113583292
"3424";"421584_v2014";"31797_1";58752052;5;5;76253,591973471;219278,113583292
"3425";"421693_v2020";"180150_1";1228726;1;1;217981,591973471;194702,113583292
"3426";"421693_v2020";"180150_1";4636598;2;2;218045,591973471;194862,113583292
"3427";"421693_v2020";"180150_1";5423030;3;3;217949,591973471;194766,113583292
"3428";"421693_v2020";"180150_1";5685174;4;4;217981,591973471;194798,113583292
"3429";"421693_v2020";"180150_1";8830902;5;5;218013,591973471;194830,113583292
"3430";"421693_v2020";"180150_1";9879478;6;6;217949,591973471;194862,113583292
"3431";"421693_v2020";"180150_1";16957366;7;7;218013,591973471;194734,113583292
"3432";"421693_v2020";"180150_1";18005942;8;8;217981,591973471;194670,113583292
"3433";"421693_v2020";"180150_1";22200246;9;9;217981,591973471;194766,113583292
"3434";"421693_v2020";"180150_1";22462390;10;10;217949,591973471;194830,113583292
"3435";"421693_v2020";"180150_1";25608118;11;11;218045,591973471;194798,113583292
"3436";"421693_v2020";"180150_1";29540278;12;12;218013,591973471;194702,113583292
"3437";"421693_v2020";"180150_1";33734584;13;13;218045,591973471;194734,113583292
"3438";"421693_v2020";"180150_1";34783160;14;14;217949,591973471;194702,113583292
"3439";"421693_v2020";"180150_1";38977464;15;15;217949,591973471;194734,113583292
"3440";"421693_v2020";"180150_1";39239608;16;16;217949,591973471;194798,113583292
"3441";"421693_v2020";"180150_1";42385336;17;17;218013,591973471;194798,113583292
"3442";"421693_v2020";"180150_1";50511800;18;18;218013,591973471;194766,113583292
"3443";"421693_v2020";"180150_1";51560376;19;19;217949,591973471;194670,113583292
"3444";"421693_v2020";"180150_1";54968248;20;20;218013,591973471;194862,113583292
"3445";"421693_v2020";"180150_1";55754680;21;21;217981,591973471;194734,113583292
"3446";"421693_v2020";"180150_1";56016824;22;22;217981,591973471;194830,113583292
"3447";"421693_v2020";"180150_1";59162552;23;23;218045,591973471;194830,113583292
"3448";"421693_v2020";"180150_1";60211128;24;24;217981,591973471;194862,113583292
"3449";"421693_v2020";"180150_1";63094712;25;25;218013,591973471;194670,113583292
"3450";"421712_v2020";"670646_1";3816374;1;1;214109,591973471;196974,113583292
"3451";"421712_v2020";"670646_1";4864950;2;2;214109,591973471;196878,113583292
"3452";"421712_v2020";"670646_1";9059254;3;3;214077,591973471;196910,113583292
"3453";"421712_v2020";"670646_1";17447862;4;4;214141,591973471;196942,113583292
"3454";"421712_v2020";"670646_1";20593590;5;5;214141,591973471;197006,113583292
"3455";"421712_v2020";"670646_1";25836470;6;6;214077,591973471;196942,113583292
"3456";"421712_v2020";"670646_1";30030774;7;7;214077,591973471;196878,113583292
"3457";"421712_v2020";"670646_1";34225080;8;8;214109,591973471;196942,113583292
"3458";"421712_v2020";"670646_1";36322232;9;9;214173,591973471;197006,113583292
"3459";"421712_v2020";"670646_1";42613688;10;10;214045,591973471;196942,113583292
"3460";"421712_v2020";"670646_1";51002296;11;11;214141,591973471;196910,113583292
"3461";"421712_v2020";"670646_1";53099448;12;12;214173,591973471;196974,113583292
"3462";"421712_v2020";"670646_1";54148024;13;13;214141,591973471;196974,113583292
"3463";"421712_v2020";"670646_1";58342328;14;14;214077,591973471;196974,113583292
"3464";"422744_v2020";"280854_1";29640982;1;1;164349,591973471;187406,113583292
"3465";"423587_v2020";"30290_1";2389586;1;1;240541,591973471;187150,113583292
"3466";"423587_v2020";"30290_1";4224594;2;2;240605,591973471;187054,113583292
"3467";"423587_v2020";"30290_1";6583890;3;3;240605,591973471;187118,113583292
"3468";"423587_v2020";"30290_1";8681042;4;4;240445,591973471;187150,113583292
"3469";"423587_v2020";"30290_1";12613202;5;5;240573,591973471;187022,113583292
"3470";"423587_v2020";"30290_1";12875346;6;6;240477,591973471;187118,113583292
"3471";"423587_v2020";"30290_1";16807506;7;7;240573,591973471;187054,113583292
"3472";"423587_v2020";"30290_1";19166802;8;8;240573,591973471;187118,113583292
"3473";"423587_v2020";"30290_1";22050386;9;9;240509,591973471;187086,113583292
"3474";"423587_v2020";"30290_1";29652562;10;10;240509,591973471;187118,113583292
"3475";"423587_v2020";"30290_1";33584720;11;11;240541,591973471;187086,113583292
"3476";"423587_v2020";"30290_1";46429776;12;12;240477,591973471;187150,113583292
"3477";"423587_v2020";"30290_1";50361936;13;13;240573,591973471;187086,113583292
"3478";"423587_v2020";"30290_1";52721232;14;14;240541,591973471;187118,113583292
"3479";"423587_v2020";"30290_1";54556240;15;15;240605,591973471;187086,113583292
"3480";"423587_v2020";"30290_1";59012688;16;16;240445,591973471;187118,113583292
"3481";"423587_v2020";"30290_1";63206992;17;17;240509,591973471;187150,113583292
"3482";"423846_v2020";"94194_1";4288498;1;1;240189,591973471;185198,113583292
"3483";"423846_v2020";"94194_1";18968562;2;2;240189,591973471;185166,113583292
"3484";"423846_v2020";"94194_1";21065714;3;3;240189,591973471;185230,113583292
"3485";"423846_v2020";"94194_1";33648624;4;4;240221,591973471;185198,113583292
"3486";"423890_v2020";"159314_1";8023634;1;1;238077,591973471;186062,113583292
"3487";"423890_v2020";"159314_1";9154130;2;2;238109,591973471;186126,113583292
"3488";"423890_v2020";"159314_1";9416274;3;3;238109,591973471;186062,113583292
"3489";"423890_v2020";"159314_1";12742226;4;4;238077,591973471;186158,113583292
"3490";"423890_v2020";"159314_1";13348434;5;5;238141,591973471;186190,113583292
"3491";"423890_v2020";"159314_1";16412242;6;6;237981,591973471;186030,113583292
"3492";"423890_v2020";"159314_1";16936530;7;7;238077,591973471;186126,113583292
"3493";"423890_v2020";"159314_1";24800850;8;8;238045,591973471;186062,113583292
"3494";"423890_v2020";"159314_1";25931346;9;9;238141,591973471;186094,113583292
"3495";"423890_v2020";"159314_1";26193490;10;10;238109,591973471;186030,113583292
"3496";"423890_v2020";"159314_1";30125650;11;11;238109,591973471;186190,113583292
"3497";"423890_v2020";"159314_1";32222802;12;12;238141,591973471;186222,113583292
"3498";"423890_v2020";"159314_1";33189458;13;13;238013,591973471;186062,113583292
"3499";"423890_v2020";"159314_1";33713744;14;14;238045,591973471;186094,113583292
"3500";"423890_v2020";"159314_1";41578064;15;15;238045,591973471;186030,113583292
"3501";"423890_v2020";"159314_1";42708560;16;16;238141,591973471;186126,113583292
"3502";"423890_v2020";"159314_1";42970704;17;17;238141,591973471;186030,113583292
"3503";"423890_v2020";"159314_1";43675216;18;18;237949,591973471;186030,113583292
"3504";"423890_v2020";"159314_1";46296656;19;19;238077,591973471;186190,113583292
"3505";"423890_v2020";"159314_1";46902864;20;20;238109,591973471;186158,113583292
"3506";"423890_v2020";"159314_1";50490960;21;21;238077,591973471;186094,113583292
"3507";"423890_v2020";"159314_1";58355280;22;22;238077,591973471;186030,113583292
"3508";"423890_v2020";"159314_1";59485776;23;23;238109,591973471;186094,113583292
"3509";"423890_v2020";"159314_1";59747920;24;24;238141,591973471;186062,113583292
"3510";"423890_v2020";"159314_1";63680080;25;25;238141,591973471;186158,113583292
"3511";"423890_v2020";"159314_1";65777232;26;26;238109,591973471;186222,113583292
"3512";"423890_v2020";"159314_1";66743888;27;27;238013,591973471;186030,113583292
"3513";"423899_v2020";"222194_1";14902258;1;1;237885,591973471;185678,113583292
