"";"point_status";"legacy_site";"point_code";"main_type";"type";"phab";"polygon_id";"source_bwk";"sac";"grts_ranking";"grts_ranking_draw";"measured_cycle1";"measurement_date";"selected_main_type";"selected_subtype";"rank_rel_main_type";"rank_rel_subtype";"x_coord";"y_coord"
"446";"not_selelected";FALSE;"2441398_2";"6230";"6230_hn";20;"647565_v2014";"048";0;10830006;2441398;TRUE;2020-07-31;FALSE;FALSE;57;86;208119,8;197516,9
"447";"reserve_cycle2";FALSE;"2447382_2";"6230";"6230_hmo";NA;"572187_v2014";"076";0;18438166;2447382;TRUE;2018-06-18;FALSE;FALSE;59;60;162109,6;195690,5
"448";"reserve_cycle2";FALSE;"2447413_1";"2180";"2180";100;"619623_v2014";"056";0;2447413;2447413;FALSE;NA;FALSE;FALSE;5;81;72477,591973471;226318,113583292
"449";"reserve_cycle2";FALSE;"2448949_1";"1330";"1330_da";95;"507101_v2018";"0210";1;2448949;2448949;FALSE;NA;FALSE;FALSE;89;42;80253,591973471;228846,113583292
"450";"reserve_cycle2";FALSE;"24535826_1";"6410";"6410_ve";100;"463151_v2018";"169";1;24535826;24535826;FALSE;NA;FALSE;FALSE;165;7;223741,591973471;205678,113583292
"451";"reserve_cycle2";FALSE;"2471214_1";"6230";"6230";NA;"527919_v2018";"178";1;2471214;2471214;FALSE;NA;FALSE;FALSE;193;9;188189,6;229582,1
"452";"reserve_cycle2";FALSE;"2471357_1";"1330";"1330_da";100;"553429_v2018";"13z";1;2471357;2471357;FALSE;NA;FALSE;FALSE;90;43;144189,591973471;222446,113583292
"453";"reserve_cycle2";FALSE;"247506_1";"4030";"4030";100;"330953_v2016";"1411";1;247506;247506;FALSE;NA;FALSE;FALSE;83;114;226013,6;189710,1
"454";"reserve_cycle2";FALSE;"248018_1";"4030";"4030";100;"639267_v2020";"198";1;248018;248018;FALSE;NA;FALSE;FALSE;84;115;219197,6;200238,1
"455";"reserve_cycle2";FALSE;"2482353_1";"2130";"2130_had";100;"169342_v2020";"984";1;2482353;2482353;FALSE;NA;FALSE;FALSE;212;47;24829,6;196462,1
"456";"reserve_cycle2";FALSE;"24845038_1";"7140";"7140_base";100;"532613_v2018";"167";1;24845038;24845038;FALSE;NA;FALSE;FALSE;324;4;202333,591973471;224110,113583292
"457";"reserve_cycle2";FALSE;"2494005_1";"1330";"1330_da";80;"589729_v2014";"0210";1;2494005;2494005;FALSE;NA;FALSE;FALSE;91;44;79453,591973471;228622,113583292
"458";"reserve_cycle2";FALSE;"2495157_1";"1330";"1330_hpr";100;"509115_v2018";"158";1;2495157;2495157;FALSE;NA;FALSE;FALSE;92;60;63261,591973471;219694,113583292
"459";"not_selelected";FALSE;"2500918_2";"7140";"7140_meso";NA;"449874_v2018";"1610";1;33776950;2500918;TRUE;2019-07-05;FALSE;FALSE;105;71;192775,5;189887,8
"460";"reserve_cycle2";FALSE;"2501941_1";"2180";"2180";100;"638157_v2014";"059";1;2501941;2501941;FALSE;NA;FALSE;FALSE;79;84;77053,6;227726,1
"461";"reserve_cycle2";FALSE;"2504497_1";"2130";"2130_hd";100;"517058_v2020";"197";0;2504497;2504497;FALSE;NA;FALSE;FALSE;17;181;35965,591973471;206286,113583292
"462";"reserve_cycle2";FALSE;"2505729_1";"1330";"1330_hpr";100;"438293_v2018";"158";1;2505729;2505729;FALSE;NA;FALSE;FALSE;93;61;57437,6;212526,1
"463";"reserve_cycle2";FALSE;"2510901_1";"2180";"2180";100;"587725_v2018";"16l";1;2510901;2510901;FALSE;NA;FALSE;FALSE;80;85;76605,6;226670,1
"464";"reserve_cycle2";FALSE;"2511025_1";"2180";"2180";98;"166851_v2020";"10";1;2511025;2511025;FALSE;NA;FALSE;FALSE;81;86;23133,6;197902,1
"465";"reserve_cycle2";FALSE;"2516785_1";"2130";"2130_had";100;"601819_v2014";"027";1;2516785;2516785;FALSE;NA;FALSE;FALSE;213;48;38077,6;205518,1
"466";"reserve_cycle2";FALSE;"2526705_1";"6510";"6510_hua";100;"169460_v2020";"97";0;2526705;2526705;FALSE;NA;FALSE;FALSE;235;59;43709,6;187918,1
"467";"reserve_cycle2";FALSE;"25302290_1";"6510";"6510_hus";100;"632716_v2020";"185";1;25302290;25302290;FALSE;NA;FALSE;FALSE;349;55;219101,591973471;217358,113583292
"468";"reserve_cycle2";FALSE;"25446678_1";"6510";"6510_hus";60;"344920_v2020";"195";1;25446678;25446678;FALSE;NA;FALSE;FALSE;350;56;164285,591973471;187406,113583292
"469";"reserve_cycle2";FALSE;"2553489_1";"6510";"6510_hua";100;"115262_v2020";"185";0;2553489;2553489;FALSE;NA;FALSE;FALSE;236;60;37053,591973471;183598,113583292
"470";"reserve_cycle2";FALSE;"25542834_1";"6230";"6230_hnk";40;"439613_v2018";"11ex";1;25542834;25542834;FALSE;NA;FALSE;FALSE;517;14;241693,591973471;166958,113583292
"471";"reserve_cycle2";FALSE;"255454_1";"4030";"4030";70;"595874_v2020";"1810";1;255454;255454;FALSE;NA;FALSE;FALSE;85;116;166205,6;228814,1
"472";"reserve_cycle2";FALSE;"2555189_1";"2180";"2180";100;"501729_v2020";"029";1;2555189;2555189;FALSE;NA;FALSE;FALSE;82;87;77949,6;228014,1
"473";"reserve_cycle2";FALSE;"2559285_1";"1330";"1330_da";60;"589717_v2014";"0210";1;2559285;2559285;FALSE;NA;FALSE;FALSE;94;45;79357,591973471;228846,113583292
"474";"reserve_cycle2";FALSE;"2559541_1";"1330";"1330_da";100;"589296_v2014";"0210";1;2559541;2559541;FALSE;NA;FALSE;FALSE;95;46;80125,591973471;228174,113583292
"475";"reserve_cycle2";FALSE;"2565297_1";"2180";"2180";100;"167926_v2020";"10";1;2565297;2565297;FALSE;NA;FALSE;FALSE;83;88;24957,6;198382,1
"476";"reserve_cycle2";FALSE;"25671462_1";"6230";"6230_hnk";60;"570203_v2018";"139";0;25671462;25671462;FALSE;NA;FALSE;FALSE;379;15;207229,591973471;163822,113583292
"477";"reserve_cycle2";FALSE;"257502_1";"4030";"4030";70;"558733_v2018";"177";1;257502;257502;FALSE;NA;FALSE;FALSE;86;117;163997,6;226958,1
"478";"reserve_cycle2";FALSE;"257618_1";"4030";"4030";100;"419524_v2020";"098";1;257618;257618;FALSE;NA;FALSE;FALSE;87;118;238109,6;187150,1
"479";"reserve_cycle2";FALSE;"2584054_1";"2330";"2330";100;"598622_v2014";"98z";0;2584054;2584054;FALSE;NA;FALSE;FALSE;94;17;201725,591973471;204718,113583292
"480";"reserve_cycle2";FALSE;"2592181_1";"1330";"1330_hpr";100;"456026_v2016";"158";1;2592181;2592181;FALSE;NA;FALSE;FALSE;96;62;62749,591973471;220366,113583292
"481";"reserve_cycle2";FALSE;"2592309_1";"1330";"1330_da";90;"589298_v2014";"0210";1;2592309;2592309;FALSE;NA;FALSE;FALSE;97;47;80445,591973471;228334,113583292
"482";"reserve_cycle2";FALSE;"2595841_2";"1330";"1330_hpr";100;"456033_v2016";"1510";1;27761665;2595841;TRUE;2020-08-18;FALSE;FALSE;98;63;56393,5;211891,1
"483";"reserve_cycle2";FALSE;"259666_1";"4030";"4030";100;"342466_v2020";"1910";1;259666;259666;FALSE;NA;FALSE;FALSE;88;119;239581,6;186414,1
"484";"not_selelected";FALSE;"2598774_2";"7140";"7140_meso";100;"660672_v2014";"168";1;44541814;2598774;TRUE;2020-07-23;FALSE;FALSE;107;73;207443,7;204821,3
"485";"not_selelected";TRUE;"259889_1";"2130";"2130_hd";100;"517187_v2020";"197";1;1308465;1308465;TRUE;2020-07-28;FALSE;FALSE;176;157;35260;206207,6
"486";"reserve_cycle2";FALSE;"2599089_1";"2180";"2180";78;"511690_v2020";"09";1;2599089;2599089;FALSE;NA;FALSE;FALSE;84;89;26397,591973471;200078,113583292
"487";"reserve_cycle2";FALSE;"26037342_1";"6510";"6510_hus";20;"415245_v2014";"176";0;26037342;26037342;FALSE;NA;FALSE;FALSE;494;57;178877,591973471;242030,113583292
"488";"reserve_cycle2";FALSE;"2609329_1";"2130";"2130_had";100;"601976_v2014";"l";1;2609329;2609329;FALSE;NA;FALSE;FALSE;214;49;23869,6;196334,1
"489";"reserve_cycle2";FALSE;"2610846_1";"4010";"4010";100;"495377_v2018";"1611";0;2610846;2610846;FALSE;NA;FALSE;FALSE;28;219;179037,591973471;223470,113583292
"490";"reserve_cycle2";FALSE;"261214_1";"4030";"4030";100;"636579_v2020";"198";1;261214;261214;FALSE;NA;FALSE;FALSE;89;120;180861,591973471;242894,113583292
"491";"reserve_cycle2";FALSE;"2614449_1";"2180";"2180";98;"490473_v2020";"10";1;2614449;2614449;FALSE;NA;FALSE;FALSE;85;90;25245,6;199342,1
"492";"reserve_cycle2";FALSE;"26297536_1";"6410";"6410_ve";50;"507372_v2018";"167";1;26297536;26297536;FALSE;NA;FALSE;FALSE;166;8;85885,591973471;204494,113583292
"493";"reserve_cycle2";FALSE;"2635734_1";"2330";"2330";50;"560322_v2020";"986";0;2635734;2635734;FALSE;NA;FALSE;FALSE;98;18;185597,591973471;208622,113583292
"494";"reserve_cycle2";FALSE;"2637569_1";"6230";"6230_hmo";100;"562632_v2018";"179";1;2637569;2637569;TRUE;2018-07-03;FALSE;FALSE;207;61;61501,8;205038,2
"495";"reserve_cycle2";FALSE;"263861_1";"2120";"2120";100;"589836_v2014";"048";0;263861;263861;FALSE;NA;FALSE;FALSE;7;54;67229,591973471;225166,113583292
"496";"reserve_cycle2";FALSE;"2643702_1";"6230";"6230";80;"629015_v2020";"185";1;2643702;2643702;FALSE;NA;FALSE;FALSE;208;10;188861,591973471;209774,113583292
"497";"not_selelected";FALSE;"2645158_2";"7140";"7140_meso";30;"449353_v2018";"166";1;2645158;2645158;TRUE;2020-07-09;FALSE;FALSE;108;74;201051,6;185632
"498";"reserve_cycle2";FALSE;"2663601_1";"2180";"2180";98;"490473_v2020";"10";1;2663601;2663601;FALSE;NA;FALSE;FALSE;86;91;25597,6;198830,1
"499";"reserve_cycle2";FALSE;"267474_1";"4030";"4030";100;"421326_v2020";"196";1;267474;267474;FALSE;NA;FALSE;FALSE;90;121;219133,5485;197422,095
"500";"reserve_cycle2";FALSE;"2676946_1";"6230";"6230_hmo";70;"485276_v2018";"166";1;2676946;2676946;FALSE;NA;FALSE;FALSE;210;62;222045,591973471;199630,113583292
"501";"reserve_cycle2";FALSE;"2678961_1";"2130";"2130_had";100;"169536_v2020";"l";1;2678961;2678961;FALSE;NA;FALSE;FALSE;215;50;24317,6;196526,1
"502";"reserve_cycle2";FALSE;"2680897_1";"6230";"6230_hmo";100;"517668_v2020";"148";1;2680897;2680897;FALSE;NA;FALSE;FALSE;213;63;74749,591973471;200334,113583292
"503";"reserve_cycle2";FALSE;"2684561_1";"6510";"6510_hua";80;"173625_v2020";"185";0;2684561;2684561;FALSE;NA;FALSE;FALSE;237;61;36413,591973471;183662,113583292
"504";"reserve_cycle2";FALSE;"2690485_1";"1330";"1330_hpr";100;"479301_v2018";"158";1;2690485;2690485;FALSE;NA;FALSE;FALSE;99;64;61757,6;219566,1
"505";"reserve_cycle2";FALSE;"2695470_1";"6230";"6230_hmo";30;"559666_v2018";"175";1;2695470;2695470;FALSE;NA;FALSE;FALSE;215;64;190685,591973471;228334,113583292
"506";"reserve_cycle2";FALSE;"2706185_1";"7140";"7140_mrd";100;"512996_v2020";"186";1;2706185;2706185;FALSE;NA;FALSE;FALSE;112;2;106621,591973471;215694,113583292
"507";"reserve_cycle2";FALSE;"2712753_1";"2160";"2160";60;"544383_v2018";"049";0;2712753;2712753;FALSE;NA;FALSE;FALSE;10;158;24093,591973471;199758,113583292
"508";"reserve_cycle2";FALSE;"2719029_1";"2180";"2180";100;"638416_v2014";"059";1;2719029;2719029;FALSE;NA;FALSE;FALSE;87;92;78589,6;228142,1
"509";"reserve_cycle2";FALSE;"2729137_1";"2180";"2180";100;"539187_v2018";"11";1;2729137;2729137;FALSE;NA;FALSE;FALSE;88;93;26077,6;199086,1
"510";"reserve_cycle2";FALSE;"2733713_2";"6510";"6510_hua";100;"173672_v2020";"185";0;53065361;2733713;FALSE;NA;FALSE;FALSE;238;62;37446,812;183682,293
"511";"reserve_cycle2";FALSE;"2740161_1";"6230";"6230";80;"618588_v2014";"016";0;2740161;2740161;FALSE;NA;FALSE;FALSE;66;11;79197,591973471;202926,113583292
"512";"reserve_cycle2";FALSE;"274038_1";"4030";"4030";100;"541735_v2016";"157";1;274038;274038;FALSE;NA;FALSE;FALSE;91;122;211133,591973471;207310,113583292
"513";"reserve_cycle2";FALSE;"2740401_1";"2130";"2130_had";80;"645696_v2014";"o";1;2740401;2740401;FALSE;NA;FALSE;FALSE;216;51;23517,6;196270,1
"514";"reserve_cycle2";FALSE;"274418_1";"4030";"4030";100;"417399_v2020";"188";1;274418;274418;FALSE;NA;FALSE;FALSE;92;123;239741,6;185390,1
"515";"reserve_cycle2";FALSE;"2744765_1";"1330";"1330_da";100;"625915_v2020";"13z";1;2744765;2744765;FALSE;NA;FALSE;FALSE;100;48;141597,591973471;225230,113583292
"516";"reserve_cycle2";FALSE;"2748593_1";"2130";"2130_had";100;"601860_v2014";"l";1;2748593;2748593;FALSE;NA;FALSE;FALSE;217;52;23741,6;196046,1
"517";"not_selelected";FALSE;"2767798_1";"7140";"7140_meso";90;"420894_v2020";"197";1;2767798;2767798;TRUE;2020-07-23;FALSE;FALSE;114;78;214205,6;197006,1
"518";"reserve_cycle2";FALSE;"2773045_1";"2180";"2180";100;"587725_v2018";"16l";1;2773045;2773045;FALSE;NA;FALSE;FALSE;89;94;76605,6;226510,1
"519";"reserve_cycle2";FALSE;"2774709_1";"1330";"1330_hpr";100;"505777_v2020";"1510";1;2774709;2774709;FALSE;NA;FALSE;FALSE;101;65;70493,591973471;224910,113583292
"520";"reserve_cycle2";FALSE;"2778289_1";"2160";"2160";50;"638394_v2014";"049";0;2778289;2778289;FALSE;NA;FALSE;FALSE;11;159;24605,591973471;200046,113583292
"521";"reserve_cycle2";FALSE;"2778929_1";"2130";"2130_had";100;"601819_v2014";"027";1;2778929;2778929;FALSE;NA;FALSE;FALSE;218;53;37949,6;205582,1
"522";"reserve_cycle2";FALSE;"279146_1";"4030";"4030";85;"576925_v2016";"1511";1;279146;279146;FALSE;NA;FALSE;FALSE;93;124;230333,591973471;220206,113583292
"523";"reserve_cycle2";FALSE;"280146_1";"4030";"4030";100;"423534_v2020";"1911";1;280146;280146;FALSE;NA;FALSE;FALSE;94;125;240445,591973471;188174,113583292
"524";"reserve_cycle2";FALSE;"2805173_1";"1330";"1330_hpr";100;"513660_v2020";"1811";1;2805173;2805173;FALSE;NA;FALSE;FALSE;102;66;61885,591973471;220494,113583292
"525";"reserve_cycle2";FALSE;"280758_1";"4030";"4030";90;"367556_v2018";"0512";0;280758;280758;FALSE;NA;FALSE;FALSE;32;126;205117,591973471;198158,113583292
"526";"reserve_cycle2";FALSE;"280882_1";"4030";"4030";100;"591897_v2014";"055";0;280882;280882;FALSE;NA;FALSE;FALSE;33;127;226173,591973471;185326,113583292
"527";"reserve_cycle2";FALSE;"2810033_1";"2180";"2180";100;"152747_v2020";"l";1;2810033;2810033;FALSE;NA;FALSE;FALSE;90;95;25085,6;196878,1
"528";"reserve_cycle2";FALSE;"2812081_1";"2160";"2160";20;"605960_v2014";"049";0;2812081;2812081;FALSE;NA;FALSE;FALSE;12;160;27709,591973471;200110,113583292
"529";"reserve_cycle2";FALSE;"281362_1";"4030";"4030";100;"591921_v2016";"147";0;281362;281362;FALSE;NA;FALSE;FALSE;34;128;224349,591973471;209966,113583292
"530";"not_selelected";FALSE;"2813697_1";"6230";"6230_hn";60;"538464_v2018";"179";1;2813697;2813697;TRUE;2017-09-25;FALSE;FALSE;221;102;60829,6;204718,1
"531";"reserve_cycle2";FALSE;"2814902_2";"7140";"7140_oli";40;"414180_v2020";"1810";1;2814902;2814902;TRUE;2020-09-10;FALSE;FALSE;116;40;218379,7;198191,2
"532";"reserve_cycle2";FALSE;"2818101_1";"2130";"2130_had";100;"541981_v2018";"16l";1;2818101;2818101;FALSE;NA;FALSE;FALSE;219;54;78461,591973471;226414,113583292
"533";"reserve_cycle2";FALSE;"2834485_1";"2130";"2130_had";30;"560005_v2018";"16l";1;2834485;2834485;FALSE;NA;FALSE;FALSE;220;55;77597,591973471;226574,113583292
"534";"reserve_cycle2";FALSE;"2842165_1";"1330";"1330_da";50;"589719_v2014";"0210";1;2842165;2842165;FALSE;NA;FALSE;FALSE;103;49;79517,591973471;228846,113583292
"535";"reserve_cycle2";FALSE;"2846838_1";"2330";"2330";50;"583612_v2020";"98z";0;2846838;2846838;FALSE;NA;FALSE;FALSE;106;19;205021,591973471;212846,113583292
"536";"reserve_cycle2";FALSE;"285906_1";"2310";"2310";100;"317096_v2016";"086";1;285906;285906;FALSE;NA;FALSE;FALSE;81;90;226013,6;194254,1
"537";"reserve_cycle2";FALSE;"2861233_1";"2180";"2180";78;"511690_v2020";"09";1;2861233;2861233;FALSE;NA;FALSE;FALSE;91;96;26333,591973471;200078,113583292
"538";"reserve_cycle2";FALSE;"286294_1";"6510";"6510_hu";100;"614710_v2014";"987";0;286294;286294;FALSE;NA;FALSE;FALSE;55;66;173277,6;200558,1
"539";"reserve_cycle2";FALSE;"286705_1";"4030";"4030";100;"144359_v2020";"17o";0;286705;286705;FALSE;NA;FALSE;FALSE;35;129;51549,591973471;196750,113583292
"540";"reserve_cycle2";FALSE;"2871473_1";"2180";"2180";70;"152749_v2020";"l";1;2871473;2871473;FALSE;NA;FALSE;FALSE;92;97;23805,6;196526,1
"541";"reserve_cycle2";FALSE;"2873521_1";"2180";"2180";78;"511690_v2020";"09";1;2873521;2873521;FALSE;NA;FALSE;FALSE;93;98;26429,591973471;200206,113583292
"542";"reserve_cycle2";FALSE;"2875569_1";"2130";"2130_had";100;"169536_v2020";"l";1;2875569;2875569;FALSE;NA;FALSE;FALSE;221;56;24221,6;196622,1
"543";"reserve_cycle2";FALSE;"2876593_1";"2180";"2180";98;"490473_v2020";"10";1;2876593;2876593;FALSE;NA;FALSE;FALSE;94;99;25117,6;199406,1
"544";"reserve_cycle2";FALSE;"287730_1";"4030";"4030";100;"423883_v2020";"1910";1;287730;287730;FALSE;NA;FALSE;FALSE;95;130;237469,6;185742,1
"545";"reserve_cycle2";FALSE;"2877617_1";"2180";"2180";100;"511543_v2020";"043";1;2877617;2877617;FALSE;NA;FALSE;FALSE;95;100;27229,6;199950,1
"546";"reserve_cycle2";FALSE;"2879665_1";"2130";"2130_had";100;"601860_v2014";"l";1;2879665;2879665;FALSE;NA;FALSE;FALSE;222;57;23485,6;196014,1
"547";"reserve_cycle2";FALSE;"2882997_1";"2180";"2180";100;"659818_v2014";"043";1;2882997;2882997;FALSE;NA;FALSE;FALSE;96;101;59197,591973471;220750,113583292
"548";"reserve_cycle2";FALSE;"2889397_1";"1330";"1330_da";100;"537669_v2018";"10l";1;2889397;2889397;FALSE;NA;FALSE;FALSE;104;50;70461,591973471;226446,113583292
"549";"reserve_cycle2";FALSE;"2889649_1";"2130";"2130_hd";100;"646221_v2014";"l";0;2889649;2889649;FALSE;NA;FALSE;FALSE;18;182;31005,591973471;202094,113583292
"550";"reserve_cycle2";FALSE;"2891673_1";"6510";"6510_hua";70;"599110_v2014";"12ex";0;2891673;2891673;FALSE;NA;FALSE;FALSE;240,5;63,5;94845,6;169838,1
"551";"reserve_cycle2";FALSE;"2891673_2";"6510";"6510_hua";70;"599110_v2014";"12ex";0;2891673;2891673;FALSE;NA;FALSE;FALSE;240,5;63,5;94843,468;169832,246
"552";"reserve_cycle2";FALSE;"289234_1";"2310";"2310";100;"565056_v2014";"086";1;289234;289234;FALSE;NA;FALSE;FALSE;82;92;227709,6;192654,1
"553";"reserve_cycle2";FALSE;"289746_1";"2310";"2310";100;"587406_v2014";"086";1;289746;289746;FALSE;NA;FALSE;FALSE;83;93;228893,6;194574,1
"554";"reserve_cycle2";FALSE;"28987570_1";"6230";"6230_hnk";70;"674992_v2014";"11ex";1;28987570;28987570;FALSE;NA;FALSE;FALSE;522;16;241501,591973471;167406,113583292
"555";"reserve_cycle2";FALSE;"290270_1";"4030";"4030";100;"562217_v2014";"196";1;290270;290270;FALSE;NA;FALSE;FALSE;96;131;164861,6;227438,1
"556";"reserve_cycle2";FALSE;"29039342_1";"7140";"7140_base";100;"532613_v2018";"167";1;29039342;29039342;FALSE;NA;FALSE;FALSE;327;5;202301,591973471;224110,113583292
"557";"reserve_cycle2";FALSE;"290870_1";"2310";"2310";100;"472979_v2018";"1610";1;290870;290870;FALSE;NA;FALSE;FALSE;84;94;194429,6;192334,1
"558";"reserve_cycle2";FALSE;"291550_1";"2310";"2310";100;"447532_v2018";"1510";1;291550;291550;FALSE;NA;FALSE;FALSE;85;95;154493,591973471;232910,113583292
"559";"reserve_cycle2";FALSE;"291766_1";"4030";"4030";100;"639302_v2020";"198";1;291766;291766;FALSE;NA;FALSE;FALSE;97;132;217565,6;199918,1
"560";"reserve_cycle2";FALSE;"292434_1";"4030";"4030";100;"423587_v2020";"1911";0;292434;292434;FALSE;NA;FALSE;FALSE;36;133;240477,591973471;187182,113583292
"561";"reserve_cycle2";FALSE;"2933686_1";"2330";"2330_dw";100;"639477_v2020";"198";1;2933686;2933686;FALSE;NA;FALSE;FALSE;200;40;215581,591973471;201550,113583292
"562";"reserve_cycle2";FALSE;"2936253_1";"1330";"1330_hpr";95;"686141_v2014";"099";0;2936253;2936253;TRUE;2020-10-15;FALSE;FALSE;16;70;139549,7;220142,3
"563";"reserve_cycle2";FALSE;"2941105_1";"2130";"2130_had";100;"169536_v2020";"l";1;2941105;2941105;FALSE;NA;FALSE;FALSE;223;58;24221,6;196270,1
"564";"reserve_cycle2";FALSE;"294162_1";"4030";"4030";30;"586382_v2020";"99w";0;294162;294162;FALSE;NA;FALSE;FALSE;37;134;219741,591973471;212814,113583292
"565";"not_selelected";FALSE;"2943734_4";"7140";"7140_meso";80;"628828_v2020";"185";1;53275382;2943734;TRUE;2020-10-08;FALSE;FALSE;118;81;190376,5;210168,6
"566";"reserve_cycle2";FALSE;"2945974_2";"7140";"7140_oli";70;"414182_v2020";"1810";1;53277622;2945974;TRUE;2020-09-10;FALSE;FALSE;119;41;218013,8;198125,3
"567";"reserve_cycle2";FALSE;"2948913_1";"2160";"2160";100;"643693_v2014";"0610";0;2948913;2948913;FALSE;NA;FALSE;FALSE;13;161;31421,591973471;203406,113583292
"568";"reserve_cycle2";FALSE;"294898_1";"4030";"4030";100;"419670_v2020";"1911";1;294898;294898;FALSE;NA;FALSE;FALSE;98;135;239133,6;183374,1
"569";"reserve_cycle2";FALSE;"2952757_1";"1330";"1330_da";95;"507101_v2018";"0210";1;2952757;2952757;FALSE;NA;FALSE;FALSE;105;51;80093,591973471;228814,113583292
"570";"reserve_cycle2";FALSE;"295862_1";"2310";"2310";60;"639365_v2020";"198";1;295862;295862;FALSE;NA;FALSE;FALSE;86;97;215133,591973471;200878,113583292
"571";"reserve_cycle2";FALSE;"2959473_1";"2130";"2130_had";30;"444760_v2016";"028";1;2959473;2959473;FALSE;NA;FALSE;FALSE;224;59;54237,591973471;216142,113583292
"572";"reserve_cycle2";FALSE;"296129_1";"4030";"4030";20;"431950_v2018";"149";1;296129;296129;FALSE;NA;FALSE;FALSE;99;136;86845,591973471;205230,113583292
"573";"reserve_cycle2";FALSE;"2964789_1";"2180";"2180";30;"642159_v2014";"029";1;2964789;2964789;FALSE;NA;FALSE;FALSE;97;102;77501,6;227758,1
"574";"reserve_cycle2";FALSE;"2965173_1";"1330";"1330_hpr";100;"589754_v2016";"158";0;2965173;2965173;FALSE;NA;FALSE;FALSE;17;71;69565,591973471;221358,113583292
"575";"reserve_cycle2";FALSE;"296658_1";"4030";"4030";100;"315779_v2016";"1411";1;296658;296658;FALSE;NA;FALSE;FALSE;100;137;224925,6;189678,1
"576";"reserve_cycle2";FALSE;"2967745_1";"6230";"6230";100;"499314_v2020";"016";0;2967745;2967745;FALSE;NA;FALSE;FALSE;73;12;79581,591973471;202830,113583292
"577";"reserve_cycle2";FALSE;"297201_1";"6510";"6510_hu";100;"109635_v2014";"l";0;297201;297201;FALSE;NA;FALSE;FALSE;56;69;43229,6;198062,1
"578";"reserve_cycle2";FALSE;"297234_1";"4030";"4030";100;"472776_v2018";"1410";1;297234;297234;FALSE;NA;FALSE;FALSE;101;138;223069,591973471;217422,113583292
"579";"reserve_cycle2";FALSE;"2975442_1";"7140";"7140_oli";50;"328476_v2016";"1411";1;2975442;2975442;FALSE;NA;FALSE;FALSE;120;42;223421,591973471;188302,113583292
"580";"reserve_cycle2";FALSE;"2977246_1";"7140";"7140_oli";85;"528608_v2018";"177";1;2977246;2977246;TRUE;2020-10-14;FALSE;FALSE;121;43;165117,5;226798
"581";"not_selelected";FALSE;"2981953_2";"6230";"6230_hmo";28;"103414_v2016";"07ex";1;37847105;2981953;TRUE;2018-06-12;FALSE;FALSE;234;69;78229,9;197308,3
"582";"not_selelected";FALSE;"2993589_1";"1330";"1330_hpr";100;"478990_v2018";"158";1;2993589;2993589;TRUE;2020-08-28;FALSE;FALSE;106;72;62621,6;221038,2
"583";"reserve_cycle2";FALSE;"3001462_1";"2330";"2330_dw";60;"510257_v2018";"169";1;3001462;3001462;FALSE;NA;FALSE;FALSE;201;41;207709,591973471;214030,113583292
"584";"not_selelected";TRUE;"300209_1";"2130";"2130_had";NA;"169878_v2020";"10";1;34116785;34116785;TRUE;2020-09-22;FALSE;FALSE;367;210;23915,4;198382
"585";"reserve_cycle2";FALSE;"300242_1";"4030";"4030";100;"414174_v2020";"1810";1;300242;300242;FALSE;NA;FALSE;FALSE;102;139;218909,591973471;197038,113583292
"586";"not_selelected";FALSE;"3002670_1";"6230";"6230_hmo";100;"571477_v2018";"175";1;3002670;3002670;TRUE;2018-06-13;FALSE;FALSE;236;70;190621,3;228846,2
"587";"reserve_cycle2";FALSE;"3006641_1";"2130";"2130_had";100;"169342_v2020";"984";1;3006641;3006641;FALSE;NA;FALSE;FALSE;225;60;24861,6;196366,1
"588";"not_selelected";FALSE;"3010229_2";"1330";"1330_hpr";100;"589054_v2016";"158";1;53341877;3010229;TRUE;2020-08-21;FALSE;FALSE;107;73;68597;220600,1
"589";"reserve_cycle2";FALSE;"301358_1";"4030";"4030";100;"507200_v2018";"087";1;301358;301358;FALSE;NA;FALSE;FALSE;103;140;191965,591973471;232430,113583292
"590";"reserve_cycle2";FALSE;"301846_1";"6510";"6510_hu";70;"424673_v2018";"006";0;301846;301846;FALSE;NA;FALSE;FALSE;57;70;160797,6;188974,1
"591";"reserve_cycle2";FALSE;"302290_1";"2310";"2310";100;"587365_v2014";"086";1;302290;302290;FALSE;NA;FALSE;FALSE;87;98;225053,6;194542,1
"592";"not_selelected";FALSE;"3026357_2";"1330";"1330_hpr";100;"456668_v2016";"158";1;7482805;3026357;TRUE;2020-08-28;FALSE;FALSE;108;74;62773,1;222189,9
"593";"reserve_cycle2";FALSE;"3026514_1";"2330";"2330_dw";50;"420454_v2020";"199";1;3026514;3026514;FALSE;NA;FALSE;FALSE;202;42;237661,591973471;187438,113583292
"594";"reserve_cycle2";FALSE;"3026737_1";"2180";"2180";100;"638538_v2014";"99l";1;3026737;3026737;FALSE;NA;FALSE;FALSE;98;103;33597,6;203214,1
"595";"reserve_cycle2";FALSE;"3033206_1";"7140";"7140_oli";100;"474012_v2018";"1411";1;3033206;3033206;FALSE;NA;FALSE;FALSE;123;44;206045,591973471;217806,113583292
"596";"reserve_cycle2";FALSE;"3035189_1";"2180";"2180";100;"587725_v2018";"16l";1;3035189;3035189;FALSE;NA;FALSE;FALSE;99;104;76445,6;226350,1
